osm_node_id,longitude_deg,latitude_deg,projected_x_m,projected_y_m,projected_crs,source_tags_json,road_parent_ways_json,rail_parent_ways_json,model_connection_status
7852749424,72.8888076,19.0746256,277856.6685378437,2110422.558009843,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":917618758}]",native_shared_node_not_transfer_or_conflict_permission
7852749425,72.8890134,19.074392,277878.0194059572,2110396.435623276,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669794}]",native_shared_node_not_transfer_or_conflict_permission
7852749426,72.8889115,19.0745076,277867.44762325473,2110409.362694803,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669798}]",native_shared_node_not_transfer_or_conflict_permission
7852749427,72.8889789,19.0744311,277874.4400939669,2110400.8080571396,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669795}]",native_shared_node_not_transfer_or_conflict_permission
7852749428,72.8886875,19.0747719,277844.22201312054,2110438.9069187813,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":107213225}]",native_shared_node_not_transfer_or_conflict_permission
7852749429,72.8887734,19.0746644,277853.12041398825,2110426.8968560956,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669787}]",native_shared_node_not_transfer_or_conflict_permission
7852749430,72.8891509,19.074236,277892.28457493865,2110378.9908138537,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669790}]",native_shared_node_not_transfer_or_conflict_permission
7852749431,72.8887137,19.0747321,277846.9267235262,2110434.4675072716,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669789}]",native_shared_node_not_transfer_or_conflict_permission
7852749432,72.8887409,19.0747013,277849.7486986746,2110431.0232018502,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669788}]",native_shared_node_not_transfer_or_conflict_permission
7852749433,72.8888415,19.0745871,277860.18548568396,2110418.2527573304,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669799}]",native_shared_node_not_transfer_or_conflict_permission
7852749434,72.8889468,19.0744677,277871.11007256096,2110404.900678283,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669796}]",native_shared_node_not_transfer_or_conflict_permission
7852749435,72.889117,19.0742745,277888.7676116723,2110383.2960585714,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669791}]",native_shared_node_not_transfer_or_conflict_permission
7852749436,72.8894596,19.0738856,277924.3110562587,2110339.8073245636,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856311894}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":841669786}]",native_shared_node_not_transfer_or_conflict_permission
7871371826,73.0583041,18.7142327,295259.0515511986,2070321.8151525543,EPSG:32643,"{""railway"":""level_crossing"",""supervised"":""no""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":843811380}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":122091072}]",native_shared_node_not_transfer_or_conflict_permission
7871371827,73.0583256,18.7141994,295261.2792042404,2070318.104334747,EPSG:32643,"{""railway"":""level_crossing"",""supervised"":""no""}","[{""feature_value"":""unclassified"",""geometry_role"":""native_way_geometry"",""osm_way_id"":843811380}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":312446323}]",native_shared_node_not_transfer_or_conflict_permission
7871371966,73.0629148,18.6817417,295706.3762736998,2066719.946626364,EPSG:32643,"{""railway"":""level_crossing"",""source"":""digitalglobe"",""surface"":""unpaved""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":843811408}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":700704037}]",native_shared_node_not_transfer_or_conflict_permission
7871371994,73.0628791,18.6817125,295702.57502730505,2066716.7551445742,EPSG:32643,"{""railway"":""level_crossing"",""source"":""digitalglobe"",""surface"":""unpaved""}","[{""feature_value"":""residential"",""geometry_role"":""native_way_geometry"",""osm_way_id"":843811408}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":312446323}]",native_shared_node_not_transfer_or_conflict_permission
7904534689,73.0019526,19.1998508,289924.4608825451,2124145.6922656414,EPSG:32643,{},"[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527017}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":48793274}]",native_shared_node_not_transfer_or_conflict_permission
7904534690,72.9972264,19.1965724,289423.21327045804,2123788.471518393,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":48793274}]",native_shared_node_not_transfer_or_conflict_permission
7904631957,73.0086315,19.0570424,290446.7809901199,2108328.4445448383,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":847107465},{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286340}]",native_shared_node_not_transfer_or_conflict_permission
7904680532,73.0111763,19.0559847,290713.3299487814,2108208.316590081,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286361}]",native_shared_node_not_transfer_or_conflict_permission
7904680533,73.0111371,19.055941,290709.1487171904,2108203.5257278043,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":561526168}]",native_shared_node_not_transfer_or_conflict_permission
7904680534,73.0110969,19.0558991,290704.8644777947,2108198.935322109,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":561526170}]",native_shared_node_not_transfer_or_conflict_permission
7904680535,73.0110652,19.0557914,290701.392399351,2108187.0506274463,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":561526163}]",native_shared_node_not_transfer_or_conflict_permission
7904680536,73.0110276,19.0557521,290697.3851070204,2108182.7449432407,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":561526177}]",native_shared_node_not_transfer_or_conflict_permission
7904680537,73.0109799,19.0557024,290692.30158173636,2108177.3000212302,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":561526175}]",native_shared_node_not_transfer_or_conflict_permission
7904680538,73.0109421,19.055663,290688.27310669224,2108172.9835072206,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":561526173}]",native_shared_node_not_transfer_or_conflict_permission
7904680539,73.0109059,19.0556252,290684.4150623593,2108168.8422062406,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":561526162}]",native_shared_node_not_transfer_or_conflict_permission
7904680540,73.0108649,19.0555824,290680.04546733457,2108164.1531288126,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":561526178}]",native_shared_node_not_transfer_or_conflict_permission
7904680541,73.0108332,19.0555494,290676.66713797057,2108160.537824084,EPSG:32643,"{""access"":""private"",""description"":""in the depot or yard of Indian Railways"",""railway"":""level_crossing""}","[{""feature_value"":""service"",""geometry_role"":""native_way_geometry"",""osm_way_id"":1013286393}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":561526180}]",native_shared_node_not_transfer_or_conflict_permission
7982337805,72.9954761,19.1956966,289238.00721256936,2123693.634958626,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527016}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070027}]",native_shared_node_not_transfer_or_conflict_permission
7982337806,72.9956076,19.1955887,289251.7005400795,2123681.530883839,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527016}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070025}]",native_shared_node_not_transfer_or_conflict_permission
7982337807,72.9955529,19.1956223,289245.9901565176,2123685.3167276224,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527016}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070026}]",native_shared_node_not_transfer_or_conflict_permission
7982337809,72.9957153,19.1955276,289262.9502830462,2123674.6365515296,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527016}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070021}]",native_shared_node_not_transfer_or_conflict_permission
7982337810,72.9957264,19.1954799,289264.05698929186,2123669.342557423,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527016}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070020}]",native_shared_node_not_transfer_or_conflict_permission
7982337811,72.9957535,19.1953874,289266.7894664831,2123659.0696801683,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527016}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":48793274}]",native_shared_node_not_transfer_or_conflict_permission
7982337812,72.9957634,19.1952614,289267.67022765364,2123645.109048697,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527016}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070017}]",native_shared_node_not_transfer_or_conflict_permission
7982337813,73.0009763,19.1991706,289820.91509645793,2124071.5702081113,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527018}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070011}]",native_shared_node_not_transfer_or_conflict_permission
7982337814,73.0009639,19.1992333,289819.69060458743,2124078.5262771943,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527018}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070012}]",native_shared_node_not_transfer_or_conflict_permission
7982337815,73.0009544,19.1992709,289818.7392252275,2124082.7001915933,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527018}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070013}]",native_shared_node_not_transfer_or_conflict_permission
7982337816,73.0009563,19.1993645,289819.05799464765,2124093.0597307305,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527018}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070016}]",native_shared_node_not_transfer_or_conflict_permission
7982337817,73.0009253,19.1994044,289815.8482898368,2124097.514219042,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527018}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":48793274}]",native_shared_node_not_transfer_or_conflict_permission
7982337818,73.0008654,19.1995052,289809.6764374603,2124108.7454328565,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527018}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070019}]",native_shared_node_not_transfer_or_conflict_permission
7982337819,73.0008406,19.1995413,289807.1139896355,2124112.771765208,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527018}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070025}]",native_shared_node_not_transfer_or_conflict_permission
7982337820,73.000834,19.199578,289806.46647747594,2124116.842546568,EPSG:32643,"{""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527018}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070034}]",native_shared_node_not_transfer_or_conflict_permission
7982337855,72.9975101,19.1962655,289452.6612119159,2123754.1535469717,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070011}]",native_shared_node_not_transfer_or_conflict_permission
7982337856,72.9996224,19.1980057,289677.03806610056,2123944.246821447,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070011}]",native_shared_node_not_transfer_or_conflict_permission
7982337857,72.9974134,19.1963702,289442.6238970107,2123765.861132311,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070012}]",native_shared_node_not_transfer_or_conflict_permission
7982337858,72.9994592,19.1980369,289659.91312192375,2123947.897917893,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070012}]",native_shared_node_not_transfer_or_conflict_permission
7982337859,72.9973824,19.1964037,289439.40606403805,2123769.607185971,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070013}]",native_shared_node_not_transfer_or_conflict_permission
7982337860,72.9994283,19.1980704,289656.7058025201,2123951.6438120697,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070013}]",native_shared_node_not_transfer_or_conflict_permission
7982337861,72.9973543,19.1964342,289436.48942570423,2123773.0176229463,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070014}]",native_shared_node_not_transfer_or_conflict_permission
7982337862,72.9994002,19.1981009,289653.78916043276,2123955.0542139765,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070014}]",native_shared_node_not_transfer_or_conflict_permission
7982337863,72.9973311,19.1964645,289434.087898492,2123776.399994309,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070015}]",native_shared_node_not_transfer_or_conflict_permission
7982337864,72.9993816,19.1981337,289651.8746093641,2123958.7077570464,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070015}]",native_shared_node_not_transfer_or_conflict_permission
7982337865,72.9972993,19.1964925,289430.7789273805,2123779.538147998,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070016}]",native_shared_node_not_transfer_or_conflict_permission
7982337866,72.9993472,19.1981693,289648.30185067956,2123962.6903587133,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070016}]",native_shared_node_not_transfer_or_conflict_permission
7982337867,72.9972601,19.1965306,289426.7045080345,2123783.8033568654,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070017}]",native_shared_node_not_transfer_or_conflict_permission
7982337868,72.9993141,19.1982049,289644.86582138203,2123966.6713906117,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070017}]",native_shared_node_not_transfer_or_conflict_permission
7982337869,72.9992761,19.1982413,289640.9154524208,2123970.746906222,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":48793274}]",native_shared_node_not_transfer_or_conflict_permission
7982337870,72.9971956,19.196616,289420.0293374291,2123793.33543992,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070018}]",native_shared_node_not_transfer_or_conflict_permission
7982337871,72.9992408,19.1982784,289637.2499484663,2123974.8966530566,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070018}]",native_shared_node_not_transfer_or_conflict_permission
7982337872,72.9971559,19.1966489,289415.89571624814,2123797.0255981754,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070019}]",native_shared_node_not_transfer_or_conflict_permission
7982337873,72.9992903,19.1983752,289642.5792211861,2123985.5529378876,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070019}]",native_shared_node_not_transfer_or_conflict_permission
7982337874,72.9971241,19.1966874,289412.6001182905,2123801.326142813,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070020}]",native_shared_node_not_transfer_or_conflict_permission
7982337875,72.9992391,19.1984207,289637.25211866276,2123990.651804271,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070020}]",native_shared_node_not_transfer_or_conflict_permission
7982337876,72.9970895,19.1967249,289409.0087553222,2123805.5193711235,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070021}]",native_shared_node_not_transfer_or_conflict_permission
7982337877,72.9992121,19.1984608,289634.4633884206,2123995.1236341572,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070021}]",native_shared_node_not_transfer_or_conflict_permission
7982337878,72.9970505,19.196763,289404.955382269,2123809.7843440776,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070022}]",native_shared_node_not_transfer_or_conflict_permission
7982337879,72.9991628,19.1985033,289629.3323082143,2123999.8880973994,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070022}]",native_shared_node_not_transfer_or_conflict_permission
7982337880,72.9970158,19.1968007,289401.3537597606,2123813.999835899,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070023}]",native_shared_node_not_transfer_or_conflict_permission
7982337881,72.999128,19.1985409,289625.7200366708,2124004.0925950366,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070023},{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":913224195}]",native_shared_node_not_transfer_or_conflict_permission
7982337882,72.9969518,19.1968698,289394.7104508034,2123821.726858461,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527020}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070024}]",native_shared_node_not_transfer_or_conflict_permission
7982337883,72.9990749,19.1986046,289620.2162595871,2124011.20856574,EPSG:32643,"{""access"":""private"",""railway"":""level_crossing""}","[{""feature_value"":""path"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856527019}]","[{""feature_value"":""rail"",""geometry_role"":""native_way_geometry"",""osm_way_id"":856070024}]",native_shared_node_not_transfer_or_conflict_permission
