access_profile_sha256,referenced_ways_count,transport_class,inheritance_chain,baseline_source_key,baseline_raw_value,baseline_interpretation,contributing_tags,qualified_tags,scope_warnings,resolution_status,simulation_permission_established
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,bicycle,"[""access"",""vehicle"",""bicycle""]",,,not_tagged,[],{},[],not_tagged,False
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,foot,"[""access"",""foot""]",,,not_tagged,[],{},[],not_tagged,False
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motorcar,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""yes""},{""key"":""motorcar"",""value"":""no""}]",{},[],tagged_prohibition,False
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motorcycle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""yes""},{""key"":""motorcycle"",""value"":""no""}]",{},[],tagged_prohibition,False
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
999101963477027f11f4520741fac350b91d463a95bd29c5f34161e18ce4e786,1,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,yes,tagged_public_access,"[{""key"":""bicycle"",""value"":""yes""}]",{},[],tagged_public_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,foot,"[""access"",""foot""]",foot,yes,tagged_public_access,"[{""key"":""foot"",""value"":""yes""}]",{},[],tagged_public_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
99c69022289b78d52793c44b9581ee4a04f9f88e58158f54bb22636b3a2501d5,3,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,designated,tagged_designated_access,"[{""key"":""motor_vehicle"",""value"":""designated""}]",{},[],tagged_designated_access,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",,,not_tagged,[],{},[],not_tagged,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,bicycle,"[""access"",""vehicle"",""bicycle""]",,,not_tagged,[],{},[],not_tagged,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",,,not_tagged,[],{},[],not_tagged,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,foot,"[""access"",""foot""]",foot,private,requires_user_purpose_or_permission,"[{""key"":""foot"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",,,not_tagged,[],{},[],not_tagged,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",,,not_tagged,[],{},[],not_tagged,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",,,not_tagged,[],{},[],not_tagged,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",,,not_tagged,[],{},[],not_tagged,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",,,not_tagged,[],{},[],not_tagged,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",,,not_tagged,[],{},[],not_tagged,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",,,not_tagged,[],{},[],not_tagged,False
9a5a29b38ce565b45d5f8e4fb6f79a4349c3162dc10970c8ea5d95169cfad2ca,1,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",,,not_tagged,[],{},[],not_tagged,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",,,not_tagged,[],{},[],not_tagged,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,yes,tagged_public_access,"[{""key"":""bicycle"",""value"":""yes""}]",{},[],tagged_public_access,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",,,not_tagged,[],{},[],not_tagged,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,foot,"[""access"",""foot""]",foot,yes,tagged_public_access,"[{""key"":""foot"",""value"":""yes""}]",{},[],tagged_public_access,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",,,not_tagged,[],{},[],not_tagged,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",,,not_tagged,[],{},[],not_tagged,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",,,not_tagged,[],{},[],not_tagged,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",,,not_tagged,[],{},[],not_tagged,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",,,not_tagged,[],{},[],not_tagged,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",,,not_tagged,[],{},[],not_tagged,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",,,not_tagged,[],{},[],not_tagged,False
9aa4d0076e24395758917272e9a580c4a4125a8c8a32bdaa3028b2023c063979,226,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",,,not_tagged,[],{},[],not_tagged,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""bicycle"",""value"":""no""}]",{},[],tagged_prohibition,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,foot,"[""access"",""foot""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
9b868916347e71b22c5d0e77418781df7c323fa703caefbc63677ef8d4bdc723,6,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""access"",""value"":""destination""},{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""yes""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,no,tagged_prohibition,"[{""key"":""access"",""value"":""yes""},{""key"":""bicycle"",""value"":""no""}]",{},[],tagged_prohibition,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""yes""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,foot,"[""access"",""foot""]",foot,no,tagged_prohibition,"[{""key"":""access"",""value"":""yes""},{""key"":""foot"",""value"":""no""}]",{},[],tagged_prohibition,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""yes""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""yes""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""yes""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""yes""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""yes""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""yes""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""yes""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c197409e6e250b12fce5fc1e1d1a6aad657a1f2c1fe2592b97d8a5779f4359b,95,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""yes""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",,,not_tagged,[],{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,yes,tagged_public_access,"[{""key"":""bicycle"",""value"":""yes""}]",{},[],tagged_public_access,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",,,not_tagged,[],{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,foot,"[""access"",""foot""]",foot,yes,tagged_public_access,"[{""key"":""foot"",""value"":""yes""}]",{},[],tagged_public_access,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",,,not_tagged,[],{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",,,not_tagged,[],{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",,,not_tagged,[],{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",,,not_tagged,[],{},[],not_tagged,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motorcar,no,tagged_prohibition,"[{""key"":""motorcar"",""value"":""no""}]",{},[],tagged_prohibition,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",,,not_tagged,[],{},[],not_tagged,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",,,not_tagged,[],{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
9c421b2d257c737c6e16d5585d5b42e947df29ae10f76cc2d3f3831bd722dd5a,3,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",,,not_tagged,[],{},"[""motorcar_scope_for_other_double_tracked_vehicles_requires_local_evidence""]",qualified_or_scope_review_required,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,no,tagged_prohibition,"[{""key"":""bicycle"",""value"":""no""}]",{},[],tagged_prohibition,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,foot,"[""access"",""foot""]",foot,no,tagged_prohibition,"[{""key"":""foot"",""value"":""no""}]",{},[],tagged_prohibition,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motorcycle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""yes""},{""key"":""motorcycle"",""value"":""no""}]",{},[],tagged_prohibition,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9e1f219970691f5142c911b7cdc300e1511aaeb16ba5f19382f070bf5b0aa4e3,246,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9edfe068c9fb09a8fd4b8650ddf6a008f2a617a6544827de4e6567f31f318758,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9edfe068c9fb09a8fd4b8650ddf6a008f2a617a6544827de4e6567f31f318758,1,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,yes,tagged_public_access,"[{""key"":""bicycle"",""value"":""yes""}]",{},[],tagged_public_access,False
9edfe068c9fb09a8fd4b8650ddf6a008f2a617a6544827de4e6567f31f318758,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9edfe068c9fb09a8fd4b8650ddf6a008f2a617a6544827de4e6567f31f318758,1,foot,"[""access"",""foot""]",foot,yes,tagged_public_access,"[{""key"":""foot"",""value"":""yes""}]",{},[],tagged_public_access,False
9edfe068c9fb09a8fd4b8650ddf6a008f2a617a6544827de4e6567f31f318758,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
9edfe068c9fb09a8fd4b8650ddf6a008f2a617a6544827de4e6567f31f318758,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",hgv,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""yes""},{""key"":""hgv"",""value"":""no""}]",{},[],tagged_prohibition,False
