source_id,notice_id,listed_date,listed_valid_until,subject,notice_text,attachment_number,attachment_count,attachment_url,index_source_id,index_source_sha256,source,status
mtp_notice_809038,Notification No 20/DCP/WestSub/Traff/Permanent/2023,24/01/2023,Till Next Order,Regarding declaring the entire Monginis Factory Road as a permanent no-parking zone.,"The Whole Monginis Factory Road has permanently declared a No Parking Zone from Link, Road, Gold Chambers Building to Fair Link Center Building to Fair Link Center Building",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/809038/202301240000_809038_NotificationNo20DCPWestSubTraffPermanent2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_809035,Notification No 17/DCP/HQ&Central/Traff/Temp/2023,24/01/2023,Till Next Order,Republic Day Parade at Shivaji Park ground,"whereas 26th January 2023 due to REPUBLIC DAY PARADE at Shivaji Park ground and all adjoining roads shall be closed for vehicular traffic from 06.00 hrs. to 12.00 hrs. And in order to make traffic management, vehicular traffic on the said roads needs to be diverted temporary by issuing an order.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/809035/202301240000_809035_NotificationNo17DCPHQ%26CentralTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_809003,Notification No 16/AddCP/Traff/Temp/2023,18/01/2023,Till Next Order,"On 19 January 2023, BKC Bandra (East), Mumbai regarding the ban on entry of heavy vehicles due to the program.","On the 19th day of January 2023, Brihanmumbai Municipal Corporation (MCGM) and MMRDA organized Program at BKC Bandra (E), Mumbai large number of people from Mumbai and other different cities of Maharashtra are expected to attend the Program. Due to that traffic movement in the Western suburb will be affected. On 19/01/2023 between 12.00 hrs to 21.00 hrs Entry of Heavy Vehicles on all roads including Western Express Highway in the Western Suburb shall be banned. (However, Ambulance, School Buses & Other Buses have been exempted from the said restrictions)",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/809003/202301180000_809003_NotificationNo16AddCPTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_809002,Notification No 15/AddCP/Traff/Temp/2023,18/01/2023,Till Next Order,"Regarding traffic regulation for 19 January 2023,  by Brihanmumbai Municipal Corporation (MCGM) and MMRDA for the event at BKC Bandra (E), Mumbai.","On the 19th day of January 2023, Brihanmumbai Municipal Corporation (MCGM) and MMRDA organized a Program at BKC Bandra (E), Mumbai. A large number of people from Mumbai and other parts of Maharashtra are expected to attend the Program. Hence traffic congestion is expected on the Western express highway, Eastern express highway, and nearby roads. Therefore, in order to streamline traffic and avoid inconvenience to people in general, traffic on BKC Road (and side roads of BKC road) from MMRDA junction to MTNL junction will be regulated and controlled. During the regulation of traffic on BKC road from 16.30 hrs. to 18.30 hrs. on 19/01/2023 following optional routes will be available to the commuters.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/809002/202301180000_809002_NotificationNo15AddCPTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808969,Notification No 11/DCP/WestSub/Traff/Permanent/2023,17/01/2023,Till Next Order,Regarding declaring permanent no parking 100 meters from the gate at Surya Kiran Multispeciality Hospital.,"In the jurisdiction of Samtanagar Traffic Division at Suryakiran Multispeciality Hospital, Surya Kiran Co. Op. Hsg. Society, Kandivali East, Mumbai for better traffic regulation and to decrease traffic congestion, there will be the Hospital premises 100 meters from the gate for all types of vehicles declare Permanent No Parking.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808969/202301170000_808969_NotificationNo11DCPWestSubTraffPermanent2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808972,Notification No 14/DCP/South/Traff/Temp/2023,17/01/2023,Till Next Order,Eastern Freeway shall be closed for traffic from 00:00 hrs to 05:00 hrs for the below-mentioned dates.,"Whereas, in connection with Eastern Freeway and Mumbai Trans Harbor Link Project-1, it is necessary to close the freeway (both South and North Bound) during the night for ramp A, B, E, and ramp C1 connectivity.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808972/202301170000_808972_NotificationNo14DCPSouthTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808971,Notification No 13/DCP/WestSub/Traff/Permanent/2023,17/01/2023,Till Next Order,Regarding odd-even parking restrictions at Juhu Church Road in Santacruz Traffic Division.,The notification in connection to regulating the odd-even parking restrictions in Santacruz Traffic Division at Juhu Church Road will be a following Permanent change in Parking.,1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808971/202301170000_808971_NotificationNo13DCPWestSubTraffPermanent2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808970,Notification No 12/TCB/DCP/WestSub/Traff/Permanent/2023,17/01/2023,Till Next Order,Regarding the permanent ban on the direct movement of all types of vehicles except two-wheelers on the mentioned roads in the jurisdiction of the Samatanagar Traffic Department.,"In the Jurisdiction of Samatanagar Traffic Division for better traffic regulation and to decrease traffic congestion, all types of vehicles except two-wheeler coming from Tanaji Nagar road No. 1 and Late Mohanrao Surve Chowk of Western Express Highway Southbound are permanently banned to go straight toward Western Express Highway",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808970/202301170000_808970_NotificationNo12TCBDCPWestSubTraffPermanent2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808936,Notification No 10/DCP/HQ&Central/Traff/Temp/2023,14/01/2023,Till Next Order,Regarding the celebration of Pongal (Makar Sankranti) in Dharavi Traffic Division on 15/01/2023.,"On dated 15/01/2023 in the jurisdiction of Dharavi Traffic division, on 90 feet road between Kumbharwada junction to Ashok Mill Naka junction Pongal (Makar Sankranti) Festival is celebrated traditionally by arranging Puja. And for that huge amount of people do gather at 90 feet road resulting into traffic congestion on the said road. So, in order make traffic arrangement following changes have been made on 15/01/2023 between 05-00 hrs. to 10-00 hrs. in the morning on temporary basis.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808936/202301140000_808936_NotificationNo10DCPHQ%26CentralTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808903,Notification No 09/AddCP/Traff/Temp/2023,12/01/2023,Till Next Order,"On the 15 days of January 2023, Tata Marathon-2023 is being organized in Greater Mumbai.","There are seven different categories of run in the said Marathon such as 1. Full Marathon ( Amateurs) 2. Half Marathon 3. 10 K Run 4. Full Marathon Elite 5.Champion with Disability Run 6.SenÃ­or Citizens Run 7. Dream Run. The Marathon route goes through South and Central Mumbai from MRA, Azad Maidan, Kalbadevi, D.B. Marg, Malbar Hill, Worli, Bandra, Dadar and Mahim traffc Division .In order to provide a free way for a Marathon runner, traffic on the Marathon route is diverted on 15/01/2023 between 03-00 hrs to 13-15 hrs by making an alternate arrangement of traffic as under.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808903/202301120000_808903_NotificationNo09AddCPTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808870,Notification No 07/DCP/WestSub/Traff/Temp/2023,07/01/2023,Till Next Order,Regarding traffic congestion on CD Barfiwala Road.,"traffic congestion on C. D. Burfiwala Road will be restricted as below for the period dt.01/01/2023 to 31/01/2023 for a safety point of view and for convenience, people can use the following Alternative Routes.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808870/202301070000_808870_NotificationNo07DCPWestSubTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808871,Notification No 08/TCB/DCP/WestSub/Traff/Temp/2023,07/01/2023,Till Next Order,"Regarding permanent no parking at Thakur Village, Kandivali East Mumbai, up to a distance of 50 meters from the gate at the following location.","In the jurisdiction of Samtanagar Traffic Division for better traffic regulation and decrease traffic congestion; at Thakur Village, Kandivali East Mumbai 101, there will be Permanent No Parking for all types of vehicles up to 50 meters distance from the gate of following places.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808871/202301070000_808871_NotificationNo08TCBDCPWestSubTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808840,Notification No 06/TCB/DCP/WestSub/Traff/Temp/2023,07/01/2023,Till Next Order,Regarding road concreting work on Aarey Road from Aarey Market to Aarey Hospital.,"As road concreting, work is required to be done with immediate effect at 1100 meters from Aarey Market to Aarey Hospital on Aarey Road under Dindoshi Traffic Division. Date 07/01/2023 at 00.00 hrs. It is temporarily ordering changes in the traffic movement from 07/01/2023 00.00 HRS to 06/04/2023 00.00 HRS",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808840/202301070000_808840_NotificationNo06TCBDCPWestSubTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808839,Notification No 05/DCP/South/Traff/Temp/2023,06/01/2023,Till Next Order,"MUMBAI SANSKRIT - 2023. Regarding the Indian music program organized by the Indian Heritage Society, Mumbai.","Mumbai Sanskruti - 2023. an Indian Musical program has been organized by the Indian Heritage Society, Mumbai on 14 & 15 January 2023 from 19:00 hrs to 21:30 hrs at Asiatic. library, outside Horniman Circle. In order to maintain smooth vehicular traffic movements Following changes shall be implemented.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808839/202301060000_808839_NotificationNo05DCPSouthTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808837,Notification No 03/TCB/DCP/HQ&Central/Traff/Temp/2023,06/01/2023,Till Next Order,Regarding Angaraki Sankashti Chaturthi on 10 January 2023.,"Angarki Sankashti Chathurthi will be on 10 January.2023. On account of that, there will be a huge congregation of devotees at Shree Siddhi Vinayak Temple, Prabhadevi and that will affect traffic of the roads falls in the vicinity of Shree Siddhi Vinayak Temple. Hence following traffic restrictions have been imposed on 10 January, 2023 on temporary basis as under.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808837/202301060000_808837_NotificationNo03TCBDCPHQ%26CentralTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808838,Notification No 04/DCP/South/Traff/Temp/2023,06/01/2023,Till Next Order,Regarding the reconstruction work of Himalaya Footover Bridge.,"The work of Reconstruction of the Himalaya Footover Bridge has been undertaken by the Joint Venture of Brihanmumbai Municipal Corporation and Pinakee Engineers and Developers. The Launching of Girders is scheduled for 07/01/2023, 08/01/2023 and 13/01/2023, and 14/01/2023 between 00.00 hrs to 05.00 hrs. The entire girder launching activity will require a Traffic block on the said dates and Times.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808838/202301060000_808838_NotificationNo04DCPSouthTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808804,Notification No 02/TCB/DCP/HQ&Central/Traff/Temp/2023,05/01/2023,Till Next Order,Regarding the mentioned road no parking zone in the Kherwadi Traffic Division.,"A report received from Kherwadi Traffic division disclosed that due to both-way parking un M.G. Road between the stretch of the Government colony old bus depot to Mahatma Gandhi High school, ward No. 93, Bandra (E,) Mumbai is causing huge traffic congestion and in order to resolve the traffic congestion issue following road is declared as a No Parking Zone permanently from 00.05 hrs dated 06 /01/2023 onwards.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808804/202301050000_808804_NotificationNo02TCBDCPHQ%26CentralTraffTemp2023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_808805,Press Note Date: 05/01/2023,05/01/2023,Till Next Order,Vehicular parking is restricted on BKC Road and adjoining roads in Bandra- Kurla Complex in the jurisdiction of BKC traffic division,"Vehicular parking is restricted on BKC Road and adjoining roads in Bandra- Kurla Complex in the jurisdiction of BKC traffic division vide notification No. 56/Jt.CP/T/2016, dated 12/02/2016. However, MMRDA vides their letter dated 1"" November 2022 has requested that in order to execute Smart Parking System in the BKC area certain premises need to be omitted from Parking restrictions. Therefore, the following area is omitted from parking restrictions with effect from 00-05 hrs. dated O6/01/2023 permanently.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/808805/202301050000_808805_PressNoteDate05012023.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
