state_code,district_code,subdistrict_code,town_code,area_name,residence,household_size_band,households_count,all_size_households_count,all_size_normal_household_persons_count,published_mean_household_size_persons,universe,source,source_id,source_sha256,source_row,observation_year,status
27,520,04182,000000,Sub-district - Tala,Rural,3,1436,9824,40531,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,785,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Rural,4,1789,9824,40531,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,785,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Rural,5,1651,9824,40531,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,785,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Rural,6,1053,9824,40531,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,785,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Rural,7-10,1122,9824,40531,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,785,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Rural,11-14,99,9824,40531,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,785,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Rural,15+,19,9824,40531,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,785,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Urban,1,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,786,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Urban,2,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,786,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Urban,3,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,786,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Urban,4,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,786,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Urban,5,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,786,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Urban,6,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,786,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Urban,7-10,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,786,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Urban,11-14,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,786,2011,historical_control_not_current_demand
27,520,04182,000000,Sub-district - Tala,Urban,15+,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,786,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Total,1,1841,19428,82498,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,787,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Total,2,2676,19428,82498,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,787,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Total,3,2963,19428,82498,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,787,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Total,4,4013,19428,82498,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,787,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Total,5,3394,19428,82498,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,787,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Total,6,2066,19428,82498,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,787,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Total,7-10,2158,19428,82498,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,787,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Total,11-14,246,19428,82498,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,787,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Total,15+,71,19428,82498,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,787,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Rural,1,1459,14461,60483,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,788,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Rural,2,2099,14461,60483,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,788,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Rural,3,2234,14461,60483,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,788,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Rural,4,2883,14461,60483,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,788,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Rural,5,2489,14461,60483,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,788,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Rural,6,1516,14461,60483,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,788,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Rural,7-10,1564,14461,60483,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,788,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Rural,11-14,172,14461,60483,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,788,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Rural,15+,45,14461,60483,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,788,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Urban,1,382,4967,22015,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,789,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Urban,2,577,4967,22015,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,789,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Urban,3,729,4967,22015,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,789,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Urban,4,1130,4967,22015,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,789,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Urban,5,905,4967,22015,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,789,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Urban,6,550,4967,22015,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,789,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Urban,7-10,594,4967,22015,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,789,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Urban,11-14,74,4967,22015,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,789,2011,historical_control_not_current_demand
27,520,04183,000000,Sub-district - Shrivardhan,Urban,15+,26,4967,22015,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,789,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Total,1,1453,13910,59314,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,790,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Total,2,2150,13910,59314,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,790,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Total,3,1972,13910,59314,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,790,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Total,4,2481,13910,59314,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,790,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Total,5,2320,13910,59314,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,790,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Total,6,1558,13910,59314,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,790,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Total,7-10,1699,13910,59314,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,790,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Total,11-14,222,13910,59314,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,790,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Total,15+,55,13910,59314,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,790,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Rural,1,1324,11882,49769,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,791,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Rural,2,1939,11882,49769,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,791,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Rural,3,1694,11882,49769,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,791,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Rural,4,2034,11882,49769,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,791,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Rural,5,1942,11882,49769,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,791,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Rural,6,1319,11882,49769,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,791,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Rural,7-10,1412,11882,49769,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,791,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Rural,11-14,179,11882,49769,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,791,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Rural,15+,39,11882,49769,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,791,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Urban,1,129,2028,9545,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,792,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Urban,2,211,2028,9545,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,792,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Urban,3,278,2028,9545,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,792,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Urban,4,447,2028,9545,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,792,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Urban,5,378,2028,9545,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,792,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Urban,6,239,2028,9545,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,792,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Urban,7-10,287,2028,9545,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,792,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Urban,11-14,43,2028,9545,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,792,2011,historical_control_not_current_demand
27,520,04184,000000,Sub-district - Mhasla,Urban,15+,16,2028,9545,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,792,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Total,1,3491,42300,177944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,793,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Total,2,6294,42300,177944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,793,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Total,3,6336,42300,177944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,793,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Total,4,9456,42300,177944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,793,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Total,5,7144,42300,177944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,793,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Total,6,4464,42300,177944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,793,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Total,7-10,4530,42300,177944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,793,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Total,11-14,489,42300,177944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,793,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Total,15+,96,42300,177944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,793,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Rural,1,3025,32492,137094,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,794,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Rural,2,5340,32492,137094,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,794,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Rural,3,4426,32492,137094,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,794,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Rural,4,6250,32492,137094,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,794,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Rural,5,5488,32492,137094,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,794,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Rural,6,3636,32492,137094,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,794,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Rural,7-10,3846,32492,137094,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,794,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Rural,11-14,406,32492,137094,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,794,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Rural,15+,75,32492,137094,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,794,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Urban,1,466,9808,40850,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,795,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Urban,2,954,9808,40850,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,795,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Urban,3,1910,9808,40850,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,795,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Urban,4,3206,9808,40850,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,795,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Urban,5,1656,9808,40850,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,795,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Urban,6,828,9808,40850,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,795,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Urban,7-10,684,9808,40850,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,795,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Urban,11-14,83,9808,40850,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,795,2011,historical_control_not_current_demand
27,520,04185,000000,Sub-district - Mahad,Urban,15+,21,9808,40850,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,795,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Total,1,1530,11650,45238,3.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,796,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Total,2,2388,11650,45238,3.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,796,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Total,3,1609,11650,45238,3.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,796,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Total,4,1904,11650,45238,3.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,796,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Total,5,1641,11650,45238,3.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,796,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Total,6,1219,11650,45238,3.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,796,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Total,7-10,1249,11650,45238,3.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,796,2011,historical_control_not_current_demand
