office_label,column_1_based,measure,office_level,category_code,printed_category_label,vehicles_count,aggregate_row,source_page,source,source_sha256
Pune,1,registered_stock_20170331,office,8,8 Autorickshaws,49764,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,9,9 Stage Carriages,2540,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,10,10 Contract Carriages,10988,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,11,11 School Buses,2130,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,1282,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,13,13 Ambulances,1184,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,6962,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,15,15 Trucks & Lorries,35352,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,16,16 Tankers,3857,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),41654,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,18,18 Del. Van(3 wh.),32965,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,19,19 Tractors,24086,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,20,20 Trailers,12669,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,21,21 Others.,6196,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pune,1,registered_stock_20170331,office,total_all_vehicles,Total,3303699,True,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,1,1 Motor Cycles,512208,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,2,2 Scooters,80308,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,3,3 Mopeds,72663,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,665179,True,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,4,4 Motor Cars,46520,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,5,5 Jeeps,15861,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,6,6 Station Wagons,192,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,0,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,2223,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,8,8 Autorickshaws,8634,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,9,9 Stage Carriages,292,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,10,10 Contract Carriages,156,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,11,11 School Buses,383,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,119,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,13,13 Ambulances,274,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,25,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,15,15 Trucks & Lorries,10339,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,16,16 Tankers,951,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),13909,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,18,18 Del. Van(3 wh.),10527,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,19,19 Tractors,24667,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,20,20 Trailers,14944,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,21,21 Others.,608,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Solapur,2,registered_stock_20170331,office,total_all_vehicles,Total,815803,True,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,1,1 Motor Cycles,908428,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,2,2 Scooters,231291,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,3,3 Mopeds,37618,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,1177337,True,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,4,4 Motor Cars,235146,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,5,5 Jeeps,18227,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,6,6 Station Wagons,60,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,0,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,24514,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,8,8 Autorickshaws,5888,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,9,9 Stage Carriages,3704,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,10,10 Contract Carriages,6428,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,11,11 School Buses,379,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,642,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,13,13 Ambulances,1636,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,9,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,15,15 Trucks & Lorries,16267,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,16,16 Tankers,1476,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),31456,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,18,18 Del. Van(3 wh.),25935,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,19,19 Tractors,17211,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,20,20 Trailers,4109,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,21,21 Others.,3563,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Pimpri-Chinch.,3,registered_stock_20170331,office,total_all_vehicles,Total,1573987,True,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,1,1 Motor Cycles,238753,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,2,2 Scooters,6897,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,3,3 Mopeds,726,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,246376,True,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,4,4 Motor Cars,31111,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,5,5 Jeeps,4649,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,6,6 Station Wagons,8,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,0,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,656,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,8,8 Autorickshaws,1523,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,9,9 Stage Carriages,0,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,10,10 Contract Carriages,199,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,11,11 School Buses,335,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,98,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,13,13 Ambulances,126,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,246,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,15,15 Trucks & Lorries,7092,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,16,16 Tankers,572,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),12065,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,18,18 Del. Van(3 wh.),5810,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,19,19 Tractors,18058,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,20,20 Trailers,16314,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,21,21 Others.,855,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Baramati,4,registered_stock_20170331,office,total_all_vehicles,Total,346093,True,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,1,1 Motor Cycles,193340,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,2,2 Scooters,871,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,3,3 Mopeds,269,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,194480,True,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,4,4 Motor Cars,23275,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,5,5 Jeeps,3094,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,6,6 Station Wagons,13,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,0,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,339,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,8,8 Autorickshaws,513,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,9,9 Stage Carriages,63,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,10,10 Contract Carriages,80,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,11,11 School Buses,189,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,9,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,13,13 Ambulances,68,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,45,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,15,15 Trucks & Lorries,2536,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Akluj,5,registered_stock_20170331,office,16,16 Tankers,113,False,61,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
