state_code,district_code,area_name,residence,age_years_or_band,persons_count,male_persons_count,female_persons_count,source,source_id,source_sha256,source_row,observation_year,status
27,518,District - Mumbai Suburban (22),Urban,88,2613,1299,1314,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2363,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,89,2194,1016,1178,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2364,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,89,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2364,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,89,2194,1016,1178,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2364,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,90,3859,1549,2310,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2365,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,90,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2365,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,90,3859,1549,2310,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2365,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,91,2120,992,1128,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2366,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,91,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2366,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,91,2120,992,1128,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2366,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,92,1729,869,860,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2367,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,92,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2367,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,92,1729,869,860,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2367,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,93,1238,612,626,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2368,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,93,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2368,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,93,1238,612,626,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2368,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,94,1275,615,660,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2369,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,94,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2369,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,94,1275,615,660,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2369,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,95,1981,895,1086,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2370,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,95,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2370,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,95,1981,895,1086,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2370,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,96,1223,590,633,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2371,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,96,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2371,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,96,1223,590,633,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2371,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,97,904,474,430,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2372,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,97,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2372,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,97,904,474,430,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2372,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,98,1154,607,547,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2373,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,98,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2373,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,98,1154,607,547,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2373,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,99,489,229,260,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2374,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,99,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2374,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,99,489,229,260,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2374,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,100+,4088,2057,2031,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2375,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,100+,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2375,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,100+,4088,2057,2031,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2375,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,Age not stated,33035,18438,14597,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2376,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,Age not stated,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2376,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,Age not stated,33035,18438,14597,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2376,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,All ages,3085411,1684608,1400803,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2377,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,All ages,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2377,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,All ages,3085411,1684608,1400803,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2377,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,0,34971,18174,16797,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2378,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,0,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2378,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,0,34971,18174,16797,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2378,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,1,39857,20906,18951,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2379,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,1,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2379,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,1,39857,20906,18951,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2379,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,2,38044,19881,18163,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2380,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,2,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2380,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,2,38044,19881,18163,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2380,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,3,38370,19922,18448,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2381,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,3,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2381,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,3,38370,19922,18448,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2381,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,4,37951,19712,18239,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2382,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,4,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2382,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,4,37951,19712,18239,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2382,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,5,42220,22205,20015,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2383,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,5,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2383,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,5,42220,22205,20015,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2383,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,6,41473,21766,19707,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2384,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,6,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2384,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,6,41473,21766,19707,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2384,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,7,42565,21843,20722,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2385,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,7,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2385,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,7,42565,21843,20722,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2385,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,8,40700,21218,19482,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2386,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,8,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2386,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,8,40700,21218,19482,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2386,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,9,41306,21761,19545,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2387,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,9,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2387,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,9,41306,21761,19545,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2387,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,10,49477,26134,23343,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2388,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,10,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2388,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,10,49477,26134,23343,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2388,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,11,45655,24242,21413,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2389,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,11,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2389,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,11,45655,24242,21413,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2389,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,12,45413,24343,21070,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2390,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,12,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2390,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,12,45413,24343,21070,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2390,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,13,44568,23442,21126,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2391,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,13,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2391,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,13,44568,23442,21126,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2391,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,14,45600,24204,21396,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2392,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,14,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2392,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,14,45600,24204,21396,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2392,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,15,48493,26129,22364,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2393,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,15,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2393,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,15,48493,26129,22364,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2393,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,16,47016,25585,21431,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2394,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,16,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2394,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,16,47016,25585,21431,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2394,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,17,48911,27300,21611,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2395,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,17,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2395,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,17,48911,27300,21611,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2395,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,18,62387,36934,25453,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2396,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,18,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2396,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,18,62387,36934,25453,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2396,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,19,58741,34609,24132,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2397,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,19,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2397,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,19,58741,34609,24132,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2397,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,20,72149,43066,29083,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2398,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,20,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2398,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,20,72149,43066,29083,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2398,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,21,63054,37481,25573,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2399,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,21,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2399,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,21,63054,37481,25573,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2399,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,22,69572,42116,27456,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2400,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,22,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2400,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,22,69572,42116,27456,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2400,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,23,63727,37181,26546,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2401,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,23,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2401,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,23,63727,37181,26546,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2401,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,24,65617,38229,27388,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2402,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,24,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2402,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,24,65617,38229,27388,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2402,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,25,78001,45134,32867,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2403,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,25,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2403,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,25,78001,45134,32867,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2403,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,26,66666,38422,28244,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2404,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,26,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2404,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,26,66666,38422,28244,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2404,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,27,59224,33933,25291,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2405,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,27,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2405,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,27,59224,33933,25291,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2405,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,28,66864,38482,28382,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2406,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,28,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2406,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,28,66864,38482,28382,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2406,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,29,54413,30752,23661,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2407,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Rural,29,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2407,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Urban,29,54413,30752,23661,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2407,2011,historical_control_not_current_demand
27,519,District - Mumbai (23),Total,30,77898,44287,33611,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2408,2011,historical_control_not_current_demand
