source,source_id,source_sha256,source_pdf_page,reference_date_basis,publisher_citation_year,state_name,district_name_as_printed,district_number_within_report_state,boundary_year,status,reference_year,age_label,male_persons_count,female_persons_count
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2024,70-74,59469,60033
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2025,70-74,59934,60482
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2026,70-74,60399,60930
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2022,75-79,29970,28296
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2023,75-79,30208,28510
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2024,75-79,30446,28724
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2025,75-79,30684,28939
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2026,75-79,30922,29154
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2022,80+,35592,36164
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2023,80+,35875,36438
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2024,80+,36157,36712
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2025,80+,36440,36987
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2026,80+,36723,37260
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,All ages,2507751,2321438
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,All ages,2524006,2335945
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,All ages,2540223,2350490
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,All ages,2556477,2364998
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,All ages,2572695,2379505
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,0,37684,33781
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,0,37928,33992
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,0,38172,34203
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,0,38416,34415
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,0,38660,34626
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,1,38057,33050
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,1,38304,33257
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,1,38550,33464
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,1,38797,33670
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,1,39043,33877
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,2,38239,32369
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,2,38486,32571
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,2,38734,32774
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,2,38982,32976
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,2,39229,33179
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,3,38275,31762
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,3,38523,31961
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,3,38771,32160
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,3,39019,32358
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,3,39266,32557
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,4,38214,31255
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,4,38462,31450
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,4,38709,31646
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,4,38957,31842
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,4,39204,32037
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,5,38104,30873
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,5,38351,31066
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,5,38598,31259
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,5,38845,31452
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,5,39091,31645
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,6,37993,30641
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,6,38239,30832
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,6,38485,31024
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,6,38731,31216
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,6,38977,31407
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,7,37928,30584
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,7,38174,30776
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,7,38419,30967
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,7,38665,31158
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,7,38910,31349
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,8,37957,30729
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,8,38203,30921
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,8,38448,31113
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,8,38694,31305
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,8,38940,31497
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,9,38128,31099
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,9,38375,31293
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,9,38621,31488
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,9,38868,31682
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,9,39115,31877
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,10,38351,31578
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,10,38600,31776
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,10,38848,31973
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,10,39096,32171
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,10,39344,32368
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,11,38539,32050
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,11,38788,32250
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,11,39038,32451
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,11,39287,32652
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,11,39537,32852
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,12,39421,33250
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,12,39677,33458
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,12,39932,33666
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,12,40187,33874
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,12,40442,34082
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,13,41320,35487
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,13,41588,35708
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,13,41855,35931
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,13,42123,36153
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,13,42390,36374
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,14,43874,38360
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,14,44158,38599
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,14,44442,38840
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,14,44726,39080
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,14,45010,39319
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,15-19,254508,228400
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,15-19,256158,229828
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,15-19,257803,231259
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,15-19,259453,232686
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,15-19,261099,234114
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,20-24,293522,253982
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,20-24,295424,255569
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,20-24,297323,257161
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,20-24,299225,258748
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,20-24,301123,260335
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,25-29,231817,195494
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,25-29,233320,196716
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,25-29,234819,197941
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,25-29,236322,199163
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,25-29,237821,200384
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,30-34,173808,167774
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,30-34,174935,168822
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,30-34,176059,169874
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2030,30-34,177185,170922
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2031,30-34,178309,171971
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2027,35-39,161601,163830
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2028,35-39,162649,164854
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1100,01 March,2022,Maharashtra,Solapur,30,2011,published_district_projection_not_observed_current_population,2029,35-39,163694,165881
