observation_year,geography_level,ec_district_code,geography_name,table,dimension,category,measure,value_count,source,derivation,source_id,source_sha256,pdf_page,status
2013,historical_district,25,Pune,2.9,establishment_type,with_at_least_one_hired_worker,establishments,188175,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,25,Pune,2.9,establishment_type,combined,establishments,514469,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,25,Pune,2.9,establishment_type,without_hired_worker,persons_engaged,477113,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,25,Pune,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,1118197,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,25,Pune,2.9,establishment_type,combined,persons_engaged,1595310,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,26,Ahmadnagar,2.9,establishment_type,without_hired_worker,establishments,196181,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,26,Ahmadnagar,2.9,establishment_type,with_at_least_one_hired_worker,establishments,50236,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,26,Ahmadnagar,2.9,establishment_type,combined,establishments,246417,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,26,Ahmadnagar,2.9,establishment_type,without_hired_worker,persons_engaged,324135,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,26,Ahmadnagar,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,219528,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,26,Ahmadnagar,2.9,establishment_type,combined,persons_engaged,543663,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,27,Bid,2.9,establishment_type,without_hired_worker,establishments,116205,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,27,Bid,2.9,establishment_type,with_at_least_one_hired_worker,establishments,23142,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,27,Bid,2.9,establishment_type,combined,establishments,139347,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,27,Bid,2.9,establishment_type,without_hired_worker,persons_engaged,140901,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,27,Bid,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,97337,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,27,Bid,2.9,establishment_type,combined,persons_engaged,238238,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,28,Latur,2.9,establishment_type,without_hired_worker,establishments,75165,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,28,Latur,2.9,establishment_type,with_at_least_one_hired_worker,establishments,27769,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,28,Latur,2.9,establishment_type,combined,establishments,102934,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,28,Latur,2.9,establishment_type,without_hired_worker,persons_engaged,95327,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,28,Latur,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,110249,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,28,Latur,2.9,establishment_type,combined,persons_engaged,205576,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,29,Osmanabad,2.9,establishment_type,without_hired_worker,establishments,101843,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,29,Osmanabad,2.9,establishment_type,with_at_least_one_hired_worker,establishments,22522,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,29,Osmanabad,2.9,establishment_type,combined,establishments,124365,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,29,Osmanabad,2.9,establishment_type,without_hired_worker,persons_engaged,134907,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,29,Osmanabad,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,87893,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,29,Osmanabad,2.9,establishment_type,combined,persons_engaged,222800,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,30,Solapur,2.9,establishment_type,without_hired_worker,establishments,325580,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,30,Solapur,2.9,establishment_type,with_at_least_one_hired_worker,establishments,47706,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,30,Solapur,2.9,establishment_type,combined,establishments,373286,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,30,Solapur,2.9,establishment_type,without_hired_worker,persons_engaged,420936,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,30,Solapur,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,216054,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,30,Solapur,2.9,establishment_type,combined,persons_engaged,636990,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,31,Satara,2.9,establishment_type,without_hired_worker,establishments,339309,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,31,Satara,2.9,establishment_type,with_at_least_one_hired_worker,establishments,44338,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,31,Satara,2.9,establishment_type,combined,establishments,383647,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,31,Satara,2.9,establishment_type,without_hired_worker,persons_engaged,492436,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,31,Satara,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,207563,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,31,Satara,2.9,establishment_type,combined,persons_engaged,699999,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,32,Ratnagiri,2.9,establishment_type,without_hired_worker,establishments,46729,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,32,Ratnagiri,2.9,establishment_type,with_at_least_one_hired_worker,establishments,25581,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,32,Ratnagiri,2.9,establishment_type,combined,establishments,72310,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,32,Ratnagiri,2.9,establishment_type,without_hired_worker,persons_engaged,55095,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,32,Ratnagiri,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,101040,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,32,Ratnagiri,2.9,establishment_type,combined,persons_engaged,156135,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,33,Sindhudurg,2.9,establishment_type,without_hired_worker,establishments,38022,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,33,Sindhudurg,2.9,establishment_type,with_at_least_one_hired_worker,establishments,13194,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,33,Sindhudurg,2.9,establishment_type,combined,establishments,51216,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,33,Sindhudurg,2.9,establishment_type,without_hired_worker,persons_engaged,44999,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,33,Sindhudurg,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,52045,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,33,Sindhudurg,2.9,establishment_type,combined,persons_engaged,97044,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,34,Kolhapur,2.9,establishment_type,without_hired_worker,establishments,499341,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,34,Kolhapur,2.9,establishment_type,with_at_least_one_hired_worker,establishments,71526,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,34,Kolhapur,2.9,establishment_type,combined,establishments,570867,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,34,Kolhapur,2.9,establishment_type,without_hired_worker,persons_engaged,767480,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,34,Kolhapur,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,331971,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,34,Kolhapur,2.9,establishment_type,combined,persons_engaged,1099451,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,35,Sangli,2.9,establishment_type,without_hired_worker,establishments,244699,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,35,Sangli,2.9,establishment_type,with_at_least_one_hired_worker,establishments,33361,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,35,Sangli,2.9,establishment_type,combined,establishments,278060,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,35,Sangli,2.9,establishment_type,without_hired_worker,persons_engaged,387245,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,35,Sangli,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,178599,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,historical_district,35,Sangli,2.9,establishment_type,combined,persons_engaged,565844,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,state,,Maharashtra,2.9,establishment_type,without_hired_worker,establishments,4413829,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,state,,Maharashtra,2.9,establishment_type,with_at_least_one_hired_worker,establishments,1723513,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,state,,Maharashtra,2.9,establishment_type,combined,establishments,6137342,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,state,,Maharashtra,2.9,establishment_type,without_hired_worker,persons_engaged,5904997,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,state,,Maharashtra,2.9,establishment_type,with_at_least_one_hired_worker,persons_engaged,8607145,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
2013,state,,Maharashtra,2.9,establishment_type,combined,persons_engaged,14512142,published_census_count,,maharashtra_ec6_final,e1d10089c2662f20badfdd7c517287db0598bba25ba24d8c3dfbe760134500da,36,historical_control_not_current_trip_demand
