geography_id,district_code,subdistrict_code,level,name,tier,rule,evidence,persons_count,households_count
27:517:04167:552897:0000:000000,517,04167,VILLAGE,Ghosai,external,external,"in the four districts, named by no MMR list",0,0
27:517:04167:552898:0000:000000,517,04167,VILLAGE,Ambarje,external,external,"in the four districts, named by no MMR list",1876,385
27:517:04167:552899:0000:000000,517,04167,VILLAGE,Masavane,external,external,"in the four districts, named by no MMR list",795,158
27:517:04167:552900:0000:000000,517,04167,VILLAGE,Bavghar,external,external,"in the four districts, named by no MMR list",593,118
27:517:04167:552901:0000:000000,517,04167,VILLAGE,Thile,external,external,"in the four districts, named by no MMR list",703,137
27:517:04167:552902:0000:000000,517,04167,VILLAGE,Chinchvali,external,external,"in the four districts, named by no MMR list",376,85
27:517:04167:552903:0000:000000,517,04167,VILLAGE,Shendrun Bk.,external,external,"in the four districts, named by no MMR list",813,171
27:517:04167:552904:0000:000000,517,04167,VILLAGE,Vithobachegaon,external,external,"in the four districts, named by no MMR list",1165,213
27:517:04167:552905:0000:000000,517,04167,VILLAGE,Gegaon,external,external,"in the four districts, named by no MMR list",1298,270
27:517:04167:552906:0000:000000,517,04167,VILLAGE,Nandval,external,external,"in the four districts, named by no MMR list",1397,268
27:517:04167:552907:0000:000000,517,04167,VILLAGE,Alyani,external,external,"in the four districts, named by no MMR list",1579,303
27:517:04167:552908:0000:000000,517,04167,VILLAGE,Kalgaon,external,external,"in the four districts, named by no MMR list",874,176
27:517:04167:552909:0000:000000,517,04167,VILLAGE,Dahivali,external,external,"in the four districts, named by no MMR list",1423,333
27:517:04167:552910:0000:000000,517,04167,VILLAGE,Tembhare,external,external,"in the four districts, named by no MMR list",346,67
27:517:04167:552911:0000:000000,517,04167,VILLAGE,Tembhare Bk.,external,external,"in the four districts, named by no MMR list",1326,250
27:517:04167:552912:0000:000000,517,04167,VILLAGE,Bhagdal,external,external,"in the four districts, named by no MMR list",531,107
27:517:04167:552913:0001:000000,517,04167,WARD,Kasara Bk. (CT) WARD NO.-0001,external,external,"in the four districts, named by no MMR list",15611,3196
27:517:04167:552914:0001:000000,517,04167,WARD,Shahapur (CT) WARD NO.-0001,external,external,"in the four districts, named by no MMR list",11623,2713
27:517:04167:552915:0001:000000,517,04167,WARD,Vashind (CT) WARD NO.-0001,external,external,"in the four districts, named by no MMR list",20561,4696
27:517:04167:552916:0001:000000,517,04167,WARD,Khardi (CT) WARD NO.-0001,external,external,"in the four districts, named by no MMR list",5579,1148
27:517:04167:552917:0001:000000,517,04167,WARD,Gotheghar (CT) WARD NO.-0001,external,external,"in the four districts, named by no MMR list",4232,1008
27:517:04167:552918:0001:000000,517,04167,WARD,Asangaon (CT) WARD NO.-0001,external,external,"in the four districts, named by no MMR list",13104,3062
27:517:04168:552919:0000:000000,517,04168,VILLAGE,Valkas,core,wri_village_code,"F2011_ID 552919 'Valkas', Kalyan (WRI layer 5)",437,94
27:517:04168:552920:0000:000000,517,04168,VILLAGE,Bere,core,wri_village_code,"F2011_ID 552920 'Bere', Kalyan (WRI layer 5)",279,67
27:517:04168:552921:0000:000000,517,04168,VILLAGE,Kosale,core,wri_village_code,"F2011_ID 552921 'Kosale', Kalyan (WRI layer 5)",1237,275
27:517:04168:552922:0000:000000,517,04168,VILLAGE,Gerase,core,wri_village_code,"F2011_ID 552922 'Gerase', Kalyan (WRI layer 5)",823,179
27:517:04168:552923:0000:000000,517,04168,VILLAGE,Vehale,core,wri_village_code,"F2011_ID 552923 'Vehale', Kalyan (WRI layer 5)",956,204
27:517:04168:552924:0000:000000,517,04168,VILLAGE,Kakadpada,core,wri_village_code,"F2011_ID 552924 'Kakadpada', Kalyan (WRI layer 5)",923,194
27:517:04168:552925:0000:000000,517,04168,VILLAGE,Palsoli,core,wri_village_code,"F2011_ID 552925 'Palsoli', Kalyan (WRI layer 5)",771,189
27:517:04168:552926:0000:000000,517,04168,VILLAGE,Vaveghar,core,wri_village_code,"F2011_ID 552926 'Vaveghar', Kalyan (WRI layer 5)",2481,583
27:517:04168:552927:0000:000000,517,04168,VILLAGE,Ju,core,wri_village_code,"F2011_ID 552927 'Ju', Kalyan (WRI layer 5)",59,16
27:517:04168:552928:0000:000000,517,04168,VILLAGE,Khadavali,core,wri_village_code,"F2011_ID 552928 'Khadavali', Kalyan (WRI layer 5)",5234,1080
27:517:04168:552929:0000:000000,517,04168,VILLAGE,Ozarli,core,wri_village_code,"F2011_ID 552929 'Ozarli', Kalyan (WRI layer 5)",499,121
27:517:04168:552930:0000:000000,517,04168,VILLAGE,Raye,core,wri_village_code,"F2011_ID 552930 'Raye', Kalyan (WRI layer 5)",2187,447
27:517:04168:552931:0000:000000,517,04168,VILLAGE,Chinchavali,core,wri_village_code,"F2011_ID 552931 'Chinchavali', Kalyan (WRI layer 5)",879,179
27:517:04168:552932:0000:000000,517,04168,VILLAGE,Nadgaon,core,wri_village_code,"F2011_ID 552932 'Nadgaon', Kalyan (WRI layer 5)",1471,297
27:517:04168:552933:0000:000000,517,04168,VILLAGE,Pitambare Nagar,core,wri_village_code,"F2011_ID 552933 'Pitambare Nagar', Kalyan (WRI layer 5)",465,97
27:517:04168:552934:0000:000000,517,04168,VILLAGE,Danbav,core,wri_village_code,"F2011_ID 552934 'Danbav', Kalyan (WRI layer 5)",829,156
27:517:04168:552935:0000:000000,517,04168,VILLAGE,Arele,core,wri_village_code,"F2011_ID 552935 'Arele', Kalyan (WRI layer 5)",106,18
27:517:04168:552936:0000:000000,517,04168,VILLAGE,Ushid,core,wri_village_code,"F2011_ID 552936 'Ushid', Kalyan (WRI layer 5)",837,182
27:517:04168:552937:0000:000000,517,04168,VILLAGE,Phalegaon,core,wri_village_code,"F2011_ID 552937 'Phalegaon', Kalyan (WRI layer 5)",2263,485
27:517:04168:552938:0000:000000,517,04168,VILLAGE,Ambivali Tarf Vasundri,core,wri_village_code,"F2011_ID 552938 'Ambivali Tarf Vasundri', Kalyan (WRI layer 5)",161,34
27:517:04168:552939:0000:000000,517,04168,VILLAGE,Utane,core,wri_village_code,"F2011_ID 552939 'Utane', Kalyan (WRI layer 5)",946,184
27:517:04168:552940:0000:000000,517,04168,VILLAGE,Nimbavli,core,wri_village_code,"F2011_ID 552940 'Nimbavli', Kalyan (WRI layer 5)",1071,247
27:517:04168:552941:0000:000000,517,04168,VILLAGE,Vasundri,core,wri_village_code,"F2011_ID 552941 'Vasundri', Kalyan (WRI layer 5)",1164,245
27:517:04168:552942:0000:000000,517,04168,VILLAGE,Konderi,core,wri_village_code,"F2011_ID 552942 'Konderi', Kalyan (WRI layer 5)",759,155
27:517:04168:552943:0000:000000,517,04168,VILLAGE,Sangode,core,wri_village_code,"F2011_ID 552943 'Sangode', Kalyan (WRI layer 5)",1084,230
27:517:04168:552944:0000:000000,517,04168,VILLAGE,Mos,core,wri_village_code,"F2011_ID 552944 'Mos', Kalyan (WRI layer 5)",358,74
27:517:04168:552945:0000:000000,517,04168,VILLAGE,Guravali,core,wri_village_code,"F2011_ID 552945 'Guravali', Kalyan (WRI layer 5)",1841,387
27:517:04168:552946:0000:000000,517,04168,VILLAGE,Runde,core,wri_village_code,"F2011_ID 552946 'Runde', Kalyan (WRI layer 5)",874,185
27:517:04168:552947:0000:000000,517,04168,VILLAGE,Dahivali,core,wri_village_code,"F2011_ID 552947 'Dahivali', Kalyan (WRI layer 5)",647,140
27:517:04168:552948:0000:000000,517,04168,VILLAGE,Adivali,core,wri_village_code,"F2011_ID 552948 'Adivali', Kalyan (WRI layer 5)",219,50
27:517:04168:552949:0000:000000,517,04168,VILLAGE,Mhaskal,core,wri_village_code,"F2011_ID 552949 'Mhaskal', Kalyan (WRI layer 5)",1226,253
27:517:04168:552950:0000:000000,517,04168,VILLAGE,Ghotsai,core,wri_village_code,"F2011_ID 552950 'Ghotsai', Kalyan (WRI layer 5)",2902,566
27:517:04168:552951:0000:000000,517,04168,VILLAGE,Manivali,core,wri_village_code,"F2011_ID 552951 'Manivali', Kalyan (WRI layer 5)",2114,428
27:517:04168:552952:0000:000000,517,04168,VILLAGE,Rayate,core,wri_village_code,"F2011_ID 552952 'Rayate', Kalyan (WRI layer 5)",2516,527
27:517:04168:552953:0000:000000,517,04168,VILLAGE,Goveli,core,wri_village_code,"F2011_ID 552953 'Goveli', Kalyan (WRI layer 5)",1264,280
27:517:04168:552954:0000:000000,517,04168,VILLAGE,Revati,core,wri_village_code,"F2011_ID 552954 'Revati', Kalyan (WRI layer 5)",324,66
27:517:04168:552955:0000:000000,517,04168,VILLAGE,Anakhar,core,wri_village_code,"F2011_ID 552955 'Anakhar', Kalyan (WRI layer 5)",679,133
27:517:04168:552956:0000:000000,517,04168,VILLAGE,Bapsai,core,wri_village_code,"F2011_ID 552956 'Bapsai', Kalyan (WRI layer 5)",734,159
27:517:04168:552957:0000:000000,517,04168,VILLAGE,Kolimb,core,wri_village_code,"F2011_ID 552957 'Kolimb', Kalyan (WRI layer 5)",720,154
27:517:04168:552958:0000:000000,517,04168,VILLAGE,Kunde,core,wri_village_code,"F2011_ID 552958 'Kunde', Kalyan (WRI layer 5)",1326,291
27:517:04168:552959:0000:000000,517,04168,VILLAGE,Mamnoli,core,wri_village_code,"F2011_ID 552959 'Mamnoli', Kalyan (WRI layer 5)",1044,225
27:517:04168:552960:0000:000000,517,04168,VILLAGE,Kelni,core,wri_village_code,"F2011_ID 552960 'Kelni', Kalyan (WRI layer 5)",464,102
27:517:04168:552961:0000:000000,517,04168,VILLAGE,Navgaon,core,wri_village_code,"F2011_ID 552961 'Navgaon', Kalyan (WRI layer 5)",431,99
27:517:04168:552962:0000:000000,517,04168,VILLAGE,Pimpaloli,core,wri_village_code,"F2011_ID 552962 'Pimpaloli', Kalyan (WRI layer 5)",269,58
27:517:04168:552963:0000:000000,517,04168,VILLAGE,Ane,core,wri_village_code,"F2011_ID 552963 'Ane', Kalyan (WRI layer 5)",636,151
27:517:04168:552964:0000:000000,517,04168,VILLAGE,Bhisod,core,wri_village_code,"F2011_ID 552964 'Bhisod', Kalyan (WRI layer 5)",834,181
27:517:04168:552965:0000:000000,517,04168,VILLAGE,Vaholi,core,wri_village_code,"F2011_ID 552965 'Vaholi', Kalyan (WRI layer 5)",1291,275
27:517:04168:552966:0000:000000,517,04168,VILLAGE,Ron,core,wri_village_code,"F2011_ID 552966 'Ron', Kalyan (WRI layer 5)",513,103
27:517:04168:552967:0000:000000,517,04168,VILLAGE,Chavare,core,wri_village_code,"F2011_ID 552967 'Chavare', Kalyan (WRI layer 5)",1116,238
27:517:04168:552968:0000:000000,517,04168,VILLAGE,Antade,core,wri_village_code,"F2011_ID 552968 'Antade', Kalyan (WRI layer 5)",214,49
27:517:04168:552969:0000:000000,517,04168,VILLAGE,Manjali Tarf Barhe,core,wri_village_code,"F2011_ID 552969 'Manjali Tarf Barhe', Kalyan (WRI layer 5)",976,215
27:517:04168:552970:0000:000000,517,04168,VILLAGE,Apati Tarf Chon,core,wri_village_code,"F2011_ID 552970 'Apati Tarf Chon', Kalyan (WRI layer 5)",670,139
27:517:04168:552971:0000:000000,517,04168,VILLAGE,Nalimbi,core,wri_village_code,"F2011_ID 552971 'Nalimbi', Kalyan (WRI layer 5)",526,120
27:517:04168:552972:0000:000000,517,04168,VILLAGE,Ambivali  Tarf   Chon,core,wri_village_code,"F2011_ID 552972 'Ambivali  Tarf   Chon', Kalyan (WRI layer 5)",313,70
27:517:04168:552973:0000:000000,517,04168,VILLAGE,Jambhul,core,wri_village_code,"F2011_ID 552973 'Jambhul', Kalyan (WRI layer 5)",1448,313
27:517:04168:552974:0000:000000,517,04168,VILLAGE,Vasant  Shelvali,core,wri_village_code,"F2011_ID 552974 'Vasant  Shelvali', Kalyan (WRI layer 5)",1641,325
27:517:04168:552975:0000:000000,517,04168,VILLAGE,Apati Tarf Barhe,core,wri_village_code,"F2011_ID 552975 'Apati Tarf Barhe', Kalyan (WRI layer 5)",754,164
27:517:04168:552976:0000:000000,517,04168,VILLAGE,Dahagaon,core,wri_village_code,"F2011_ID 552976 'Dahagaon', Kalyan (WRI layer 5)",942,181
27:517:04168:552977:0000:000000,517,04168,VILLAGE,Poi,core,wri_village_code,"F2011_ID 552977 'Poi', Kalyan (WRI layer 5)",869,172
27:517:04168:552978:0000:000000,517,04168,VILLAGE,Nandap,core,wri_village_code,"F2011_ID 552978 'Nandap', Kalyan (WRI layer 5)",1166,247
27:517:04168:552979:0000:000000,517,04168,VILLAGE,Varp,core,wri_village_code,"F2011_ID 552979 'Varp', Kalyan (WRI layer 5)",5287,1210
27:517:04168:552980:0000:000000,517,04168,VILLAGE,Mharal Kh.(N.V),core,wri_village_code,"F2011_ID 552980 'Mharal Kh.(N.V)', Kalyan (WRI layer 5)",2163,507
27:517:04168:552981:0000:000000,517,04168,VILLAGE,Nandiwali Tarf Ambarnath  (N.V.),core,wri_village_code,"F2011_ID 552981 'Nandiwali Tarf Ambarnath', Kalyan (WRI layer 5)",9020,2317
27:517:04168:552982:0000:000000,517,04168,VILLAGE,Pisawali  (N.V.),core,wri_village_code,"F2011_ID 552982 'Pisawali', Kalyan (WRI layer 5)",31202,7207
27:517:04168:552983:0000:000000,517,04168,VILLAGE,Golawali  (N.V.),core,wri_village_code,"F2011_ID 552983 'Golawali', Kalyan (WRI layer 5)",20089,4812
27:517:04168:552984:0000:000000,517,04168,VILLAGE,Asade  (N.V.),core,wri_village_code,"F2011_ID 552984 'Asade  (N.V.)', Kalyan (WRI layer 5)",24239,6052
27:517:04168:552985:0000:000000,517,04168,VILLAGE,Nandiwali Tarf Pachanand  (N.V.),core,wri_village_code,"F2011_ID 552985 'Nandiwali Tarf Pachanand  (N.V.)', Kalyan (WRI layer 5)",36163,9087
27:517:04168:552986:0000:000000,517,04168,VILLAGE,Bhopar  (N.V.),core,wri_village_code,"F2011_ID 552986 'Bhopar  (N.V.)', Kalyan (WRI layer 5)",10861,2631
27:517:04168:552987:0000:000000,517,04168,VILLAGE,Sandap  (N.V.),core,wri_village_code,"F2011_ID 552987 'Sandap  (N.V.)', Kalyan (WRI layer 5)",678,162
27:517:04168:552988:0000:000000,517,04168,VILLAGE,Sagaon  (N.V.),core,wri_village_code,"F2011_ID 552988 'Sagaon  (N.V.)', Kalyan (WRI layer 5)",12632,3076
27:517:04168:552989:0000:000000,517,04168,VILLAGE,Mangaon (N.V.),core,wri_village_code,"F2011_ID 552989 'Mangaon (N.V.)', Kalyan (WRI layer 5)",6612,1660
27:517:04168:552990:0000:000000,517,04168,VILLAGE,Dawadi (N.V.),core,wri_village_code,"F2011_ID 552990 'Dawadi (N.V.)', Kalyan (WRI layer 5)",8269,1965
27:517:04168:552991:0000:000000,517,04168,VILLAGE,Sonarpada  (N.V.),core,wri_village_code,"F2011_ID 552991 'Sonarpada  (N.V.)', Kalyan (WRI layer 5)",15287,3805
27:517:04168:552992:0000:000000,517,04168,VILLAGE,Ghariwali  (N.V.),core,wri_village_code,"F2011_ID 552992 'Ghariwali  (N.V.)', Kalyan (WRI layer 5)",1691,429
27:517:04168:552993:0000:000000,517,04168,VILLAGE,Katai  (N.V.),core,wri_village_code,"F2011_ID 552993 'Katai (CT)', Bhiwandi (WRI layer 5)",2558,611
27:517:04168:552994:0000:000000,517,04168,VILLAGE,Usarghar  (N.V.),core,wri_village_code,"F2011_ID 552994 'Usarghar  (N.V.)', Kalyan (WRI layer 5)",1532,365
27:517:04168:552995:0000:000000,517,04168,VILLAGE,Ghesar  (N.V.),core,wri_village_code,"F2011_ID 552995 'Ghesar  (N.V.)', Kalyan (WRI layer 5)",943,229
27:517:04168:552996:0000:000000,517,04168,VILLAGE,Nilaje  (N.V.),core,wri_village_code,"F2011_ID 552996 'Nilaje  (N.V.)', Kalyan (WRI layer 5)",17094,4028
27:517:04168:552997:0000:000000,517,04168,VILLAGE,Cole  (N.V.),core,wri_village_code,"F2011_ID 552997 'Cole  (N.V.)', Kalyan (WRI layer 5)",6932,1700
27:517:04168:552998:0000:000000,517,04168,VILLAGE,Hedutane  (N.V.),core,wri_village_code,"F2011_ID 552998 'Hedutane  (N.V.)', Kalyan (WRI layer 5)",3444,761
27:517:04168:552999:0000:000000,517,04168,VILLAGE,Dhamtan,core,wri_village_code,"F2011_ID 552999 'Dhamtan', Kalyan (WRI layer 5)",0,0
27:517:04168:553000:0000:000000,517,04168,VILLAGE,Khoni,core,wri_village_code,"F2011_ID 553000 'Khoni', Kalyan (WRI layer 5)",2107,415
27:517:04168:553001:0000:000000,517,04168,VILLAGE,Vadavali Bk.,core,wri_village_code,"F2011_ID 553001 'Vadavali Bk.', Kalyan (WRI layer 5)",628,132
27:517:04168:553002:0000:000000,517,04168,VILLAGE,Antarli,core,wri_village_code,"F2011_ID 553002 'Antarli', Kalyan (WRI layer 5)",461,103
27:517:04168:553003:0000:000000,517,04168,VILLAGE,Shirdhon,core,wri_village_code,"F2011_ID 553003 'Shirdhon', Kalyan (WRI layer 5)",745,165
27:517:04168:553004:0000:000000,517,04168,VILLAGE,Vadavali Kh.,core,wri_village_code,"F2011_ID 553004 'Vadavali Kh.', Kalyan (WRI layer 5)",773,160
27:517:04168:802790:0001:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0001,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),16926,3818
27:517:04168:802790:0002:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0002,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),37627,9273
27:517:04168:802790:0003:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0003,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),38670,9197
27:517:04168:802790:0004:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0004,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),12924,3001
27:517:04168:802790:0005:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0005,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),18669,4219
27:517:04168:802790:0006:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0006,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),22551,5418
27:517:04168:802790:0007:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0007,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),10349,2229
27:517:04168:802790:0008:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0008,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),10473,2327
27:517:04168:802790:0009:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0009,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),11054,2434
27:517:04168:802790:0010:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0010,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),11559,2633
27:517:04168:802790:0011:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0011,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),14639,3403
27:517:04168:802790:0012:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0012,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),10420,2340
27:517:04168:802790:0013:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0013,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),9498,2237
27:517:04168:802790:0014:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0014,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),12609,2975
27:517:04168:802790:0015:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0015,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),12528,2968
27:517:04168:802790:0016:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0016,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),11300,2716
27:517:04168:802790:0017:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0017,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),15491,3704
27:517:04168:802790:0018:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0018,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),19680,4489
27:517:04168:802790:0019:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0019,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),12982,2641
27:517:04168:802790:0020:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0020,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),14034,2791
27:517:04168:802790:0021:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0021,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),9658,2033
27:517:04168:802790:0022:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0022,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),9078,2457
27:517:04168:802790:0023:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0023,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),8204,1995
27:517:04168:802790:0024:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0024,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),12542,2921
27:517:04168:802790:0025:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0025,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),10797,2534
27:517:04168:802790:0026:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0026,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),9389,2321
27:517:04168:802790:0027:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0027,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),14351,3472
27:517:04168:802790:0028:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0028,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),8953,2057
27:517:04168:802790:0029:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0029,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),8548,2106
27:517:04168:802790:0030:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0030,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),10853,2755
27:517:04168:802790:0031:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0031,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),7965,1963
27:517:04168:802790:0032:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0032,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),10134,2349
27:517:04168:802790:0033:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0033,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),7374,1793
27:517:04168:802790:0034:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0034,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),9340,1811
27:517:04168:802790:0035:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0035,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),11481,2628
27:517:04168:802790:0036:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0036,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),11775,2739
27:517:04168:802790:0037:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0037,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),8497,1840
27:517:04168:802790:0038:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0038,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),9497,2316
27:517:04168:802790:0039:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0039,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),10844,2382
27:517:04168:802790:0040:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0040,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),8422,1985
27:517:04168:802790:0041:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0041,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),12056,2947
27:517:04168:802790:0042:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0042,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),11324,2697
27:517:04168:802790:0043:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0043,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),8680,2017
27:517:04168:802790:0044:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0044,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),9599,2271
27:517:04168:802790:0045:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0045,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),13015,2866
27:517:04168:802790:0046:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0046,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),11313,2473
27:517:04168:802790:0047:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0047,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),14263,3081
27:517:04168:802790:0048:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0048,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),7231,1621
27:517:04168:802790:0049:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0049,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),10280,2398
27:517:04168:802790:0050:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0050,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),11079,2648
27:517:04168:802790:0051:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0051,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),18083,4174
27:517:04168:802790:0052:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0052,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),15295,3605
27:517:04168:802790:0053:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0053,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),9802,2327
27:517:04168:802790:0054:000000,517,04168,WARD,Kalyan-Dombivli (M Corp.) WARD NO.-0054,core,wri_municipality,municipal_corporation 'Kalyan-Dombivli' (WRI layer 3),7681,1969
