location_id,purpose,district_code,attraction_layer,nres_volume_m3,total_volume_m3,attraction_weight,radius_m,source
osm_way_814291130,leisure,518,total,0,2233212,2.23321e+06,300,derived
osm_way_814514185,leisure,520,total,0,306728,306728,300,derived
osm_way_814596951,leisure,518,total,14579,1647642,1.64764e+06,300,derived
osm_way_814661377,leisure,518,total,7691,569086,569086,300,derived
osm_way_814670170,leisure,520,total,0,45171,45171,300,derived
osm_way_814854103,work,520,nres,71449,2554879,5.39458e-05,300,derived
osm_way_815233534,work,520,nres,0,9358,1.18327e-07,300,derived
osm_way_815233534,education,520,total,0,9358,9358,300,derived
osm_way_816431595,work,518,nres,10279,634781,8.60623e-06,300,derived
osm_way_816431596,work,518,nres,10279,634781,8.60623e-06,300,derived
osm_way_816431596,shopping,518,total,10279,634781,634781,300,derived
osm_way_816431597,leisure,518,total,573,646809,646809,300,derived
osm_way_816431601,social,518,total,573,732053,732053,300,derived
osm_way_816434676,work,518,nres,29199,672100,1.55369e-05,300,derived
osm_way_816434676,education,518,total,29199,672100,672100,300,derived
osm_way_816434678,social,518,total,13815,644821,644821,300,derived
osm_way_816434679,social,518,total,13815,644821,644821,300,derived
osm_way_816434680,social,518,total,13815,644821,644821,300,derived
osm_way_816435856,work,518,nres,18291,324849,8.97513e-06,300,derived
osm_way_816435856,education,518,total,18291,324849,324849,300,derived
osm_way_816587347,leisure,518,total,11728,594042,594042,300,derived
osm_way_816587348,leisure,518,total,40846,492106,492106,300,derived
osm_way_816779803,social,517,total,1478,457520,457520,300,derived
osm_way_816790575,social,518,total,32032,1727850,1.72785e+06,300,derived
osm_way_817136392,work,520,nres,1423994,1745596,0.000453377,300,derived
osm_way_817136392,education,520,total,1423994,1745596,1.7456e+06,300,derived
osm_way_817136393,work,520,nres,1330320,1571523,0.000422804,300,derived
osm_way_817136393,education,520,total,1330320,1571523,1.57152e+06,300,derived
osm_way_817154079,leisure,518,total,8635,1056564,1.05656e+06,300,derived
osm_way_817154080,work,518,nres,8635,870365,9.88539e-06,300,derived
osm_way_817154080,education,518,total,8635,870365,870365,300,derived
osm_way_817325913,leisure,520,total,0,543267,543267,300,derived
osm_way_818665088,work,520,nres,121355,1102288,5.06943e-05,300,derived
osm_way_819895528,work,520,nres,0,523774,6.62283e-06,300,derived
osm_way_819895529,work,520,nres,0,743745,9.40425e-06,300,derived
osm_way_819895531,work,520,nres,0,750302,9.48716e-06,300,derived
osm_way_819895543,work,520,nres,0,787758,9.96077e-06,300,derived
osm_way_819895544,work,520,nres,0,173839,2.1981e-06,300,derived
osm_way_819895545,work,520,nres,0,818152,1.03451e-05,300,derived
osm_way_819895546,work,520,nres,0,643683,8.13902e-06,300,derived
osm_way_819895560,work,520,nres,0,881976,1.11521e-05,300,derived
osm_way_819895580,work,520,nres,14600,683389,1.30632e-05,300,derived
osm_way_819895581,work,520,nres,14600,814456,1.47205e-05,300,derived
osm_way_820898994,work,520,nres,11196,623485,1.12747e-05,300,derived
osm_way_820899014,work,520,nres,910,572661,7.51661e-06,300,derived
osm_way_820899018,work,520,nres,0,547919,6.92813e-06,300,derived
osm_way_820914902,work,517,nres,86283,1557574,4.25598e-05,300,derived
osm_way_820914902,shopping,517,total,86283,1557574,1.55757e+06,300,derived
osm_way_820944092,work,518,nres,0,1536256,1.21021e-05,300,derived
osm_way_820951209,work,519,nres,0,323579,1.60059e-06,300,derived
osm_way_821152072,leisure,518,total,0,2198886,2.19889e+06,300,derived
osm_way_821152074,leisure,518,total,0,1638533,1.63853e+06,300,derived
osm_way_821248092,leisure,518,total,0,669012,669012,300,derived
osm_way_821564071,leisure,518,total,68381,2492976,2.49298e+06,300,derived
osm_way_821600341,leisure,518,total,0,700906,700906,300,derived
osm_way_821831090,leisure,520,total,0,3356681,3.35668e+06,300,derived
osm_way_821833476,leisure,520,total,0,3411774,3.41177e+06,300,derived
osm_way_821833477,leisure,520,total,0,3680506,3.68051e+06,300,derived
osm_way_822770827,leisure,518,total,189724,2000289,2.00029e+06,300,derived
osm_way_822770828,leisure,518,total,197534,2329086,2.32909e+06,300,derived
osm_way_822774096,leisure,518,total,0,1748170,1.74817e+06,300,derived
osm_way_822774097,leisure,518,total,0,1665303,1.6653e+06,300,derived
osm_way_822774098,leisure,518,total,0,1731919,1.73192e+06,300,derived
osm_way_822774545,leisure,518,total,5222,1942440,1.94244e+06,300,derived
osm_way_822774546,leisure,518,total,65033,2221544,2.22154e+06,300,derived
osm_way_822774547,leisure,518,total,124691,2106762,2.10676e+06,300,derived
osm_way_822774548,leisure,518,total,683,1366600,1.3666e+06,300,derived
osm_way_822892918,work,520,nres,0,930329,1.17635e-05,300,derived
osm_way_822892918,shopping,520,total,0,930329,930329,300,derived
osm_way_823584108,leisure,518,total,10091,736326,736326,300,derived
osm_way_824809087,work,519,nres,363028,896040,0.000142466,300,derived
osm_way_824809087,leisure,519,total,363028,896040,896040,300,derived
osm_way_824809089,work,519,nres,363028,896040,0.000142466,300,derived
osm_way_824809089,leisure,519,total,363028,896040,896040,300,derived
osm_way_824809118,work,519,nres,363028,1175382,0.000143848,300,derived
osm_way_824809118,leisure,519,total,363028,1175382,1.17538e+06,300,derived
osm_way_824809141,work,519,nres,351500,885198,0.000138029,300,derived
osm_way_824809141,leisure,519,total,351500,885198,885198,300,derived
osm_way_824809156,work,519,nres,351500,885198,0.000138029,300,derived
osm_way_824809156,leisure,519,total,351500,885198,885198,300,derived
osm_way_824809183,work,519,nres,363028,1175382,0.000143848,300,derived
osm_way_824809183,leisure,519,total,363028,1175382,1.17538e+06,300,derived
osm_way_824809184,work,519,nres,363028,1175382,0.000143848,300,derived
osm_way_824809184,leisure,519,total,363028,1175382,1.17538e+06,300,derived
osm_way_824826799,work,519,nres,363028,896040,0.000142466,300,derived
osm_way_824826799,leisure,519,total,363028,896040,896040,300,derived
osm_way_824826838,social,519,total,363028,896040,896040,300,derived
osm_way_824826865,social,519,total,363028,1504930,1.50493e+06,300,derived
osm_way_825118113,work,517,nres,796039,1801532,0.000293213,300,derived
osm_way_825118116,leisure,517,total,551468,1126059,1.12606e+06,300,derived
osm_way_825118117,leisure,517,total,1283756,2499947,2.49995e+06,300,derived
osm_way_825118122,leisure,517,total,205605,1306207,1.30621e+06,300,derived
osm_way_825119619,leisure,517,total,0,1779273,1.77927e+06,300,derived
osm_way_826421856,leisure,518,total,0,1823132,1.82313e+06,300,derived
osm_way_826422663,leisure,518,total,683,1692347,1.69235e+06,300,derived
osm_way_826425461,leisure,518,total,0,1562196,1.5622e+06,300,derived
osm_way_826472411,leisure,518,total,0,1693929,1.69393e+06,300,derived
osm_way_826577427,work,517,nres,752568,1187071,0.000273118,300,derived
osm_way_826577427,shopping,517,total,752568,1187071,1.18707e+06,300,derived
osm_way_826577430,leisure,517,total,346934,1009043,1.00904e+06,300,derived
osm_way_826577432,work,517,nres,266555,705137,9.8989e-05,300,derived
osm_way_826577432,education,517,total,266555,705137,705137,300,derived
osm_way_826893915,work,520,nres,109511,1207943,4.84429e-05,300,derived
osm_way_827023262,work,518,nres,354092,2771260,0.000146039,300,derived
osm_way_827023262,shopping,518,total,354092,2771260,2.77126e+06,300,derived
osm_way_827280982,leisure,517,total,115529,1085219,1.08522e+06,300,derived
osm_way_827806705,leisure,517,total,0,365567,365567,300,derived
osm_way_827806711,leisure,517,total,0,339400,339400,300,derived
osm_way_827899827,leisure,517,total,0,548259,548259,300,derived
osm_way_827899828,work,517,nres,0,305647,2.41824e-06,300,derived
osm_way_827899828,education,517,total,0,305647,305647,300,derived
osm_way_827899838,leisure,517,total,517864,783322,783322,300,derived
osm_way_827899839,leisure,520,total,519,1385529,1.38553e+06,300,derived
osm_way_827899840,leisure,520,total,519,1458598,1.4586e+06,300,derived
osm_way_827899843,social,517,total,18106,1052531,1.05253e+06,300,derived
osm_way_827899844,leisure,517,total,18106,1052531,1.05253e+06,300,derived
osm_way_827899845,leisure,517,total,286919,1428498,1.4285e+06,300,derived
osm_way_827899849,social,517,total,0,1049972,1.04997e+06,300,derived
osm_way_828076217,leisure,520,total,328478,1241213,1.24121e+06,300,derived
osm_way_828242728,work,517,nres,934,252922,2.32839e-06,300,derived
osm_way_830078777,social,518,total,15255,2074514,2.07451e+06,300,derived
osm_way_830078778,social,518,total,15255,2074514,2.07451e+06,300,derived
osm_way_830079336,leisure,518,total,15255,2074514,2.07451e+06,300,derived
osm_way_831190254,leisure,518,total,0,2276639,2.27664e+06,300,derived
osm_way_83337272,work,518,nres,0,457627,3.60502e-06,300,derived
osm_way_83337272,education,518,total,0,457627,457627,300,derived
osm_way_833520641,work,518,nres,625898,1224032,0.000229194,300,derived
osm_way_834685044,leisure,518,total,18643,1083364,1.08336e+06,300,derived
osm_way_835749626,social,520,total,0,20178,20178,300,derived
osm_way_835831165,social,520,total,141359,617306,617306,300,derived
osm_way_835846781,leisure,520,total,0,1122149,1.12215e+06,300,derived
osm_way_835846782,leisure,520,total,0,1122149,1.12215e+06,300,derived
osm_way_835846783,leisure,520,total,0,703824,703824,300,derived
osm_way_835846788,work,520,nres,0,1960720,2.47922e-05,300,derived
osm_way_835846788,education,520,total,0,1960720,1.96072e+06,300,derived
osm_way_835846789,work,520,nres,0,2175717,2.75107e-05,300,derived
osm_way_835846789,education,520,total,0,2175717,2.17572e+06,300,derived
osm_way_835846792,leisure,520,total,10804,2228875,2.22888e+06,300,derived
osm_way_835846793,work,520,nres,0,1913063,2.41896e-05,300,derived
osm_way_836069649,work,520,nres,0,1454015,1.83852e-05,300,derived
osm_way_836069649,shopping,520,total,0,1454015,1.45402e+06,300,derived
osm_way_83672406,social,520,total,0,750,750,300,derived
osm_way_837015661,leisure,518,total,0,1372315,1.37232e+06,300,derived
osm_way_837859198,leisure,518,total,264310,1273963,1.27396e+06,300,derived
osm_way_839037489,work,517,nres,20530,1138660,1.62033e-05,300,derived
osm_way_839037489,education,517,total,20530,1138660,1.13866e+06,300,derived
osm_way_839610736,leisure,518,total,0,1862320,1.86232e+06,300,derived
osm_way_839612594,leisure,518,total,1845,2275956,2.27596e+06,300,derived
osm_way_839711741,work,518,nres,376384,1592225,0.00014457,300,derived
osm_way_839711741,shopping,518,total,376384,1592225,1.59222e+06,300,derived
osm_way_839711763,work,518,nres,376384,1592225,0.00014457,300,derived
osm_way_839711763,shopping,518,total,376384,1592225,1.59222e+06,300,derived
osm_way_839715455,work,518,nres,295581,1368628,0.000114465,300,derived
osm_way_839715456,work,518,nres,295581,1368628,0.000114465,300,derived
osm_way_840493792,social,518,total,99306,1753108,1.75311e+06,300,derived
osm_way_841259715,leisure,517,total,1776,1409044,1.40904e+06,300,derived
osm_way_841262058,leisure,517,total,0,1658470,1.65847e+06,300,derived
osm_way_841273317,leisure,517,total,0,1321840,1.32184e+06,300,derived
osm_way_842055296,leisure,520,total,18124,1576806,1.57681e+06,300,derived
osm_way_842055531,leisure,520,total,54165,1117531,1.11753e+06,300,derived
osm_way_842055678,leisure,520,total,0,1081932,1.08193e+06,300,derived
osm_way_842100220,leisure,517,total,163585,1457860,1.45786e+06,300,derived
osm_way_842100222,leisure,517,total,14092,1263488,1.26349e+06,300,derived
osm_way_842100223,leisure,517,total,342513,2006447,2.00645e+06,300,derived
osm_way_842108303,leisure,517,total,163585,1457860,1.45786e+06,300,derived
osm_way_842112082,leisure,517,total,0,976317,976317,300,derived
osm_way_842116997,leisure,517,total,135162,724636,724636,300,derived
osm_way_842116999,leisure,517,total,296817,1717978,1.71798e+06,300,derived
osm_way_842117002,leisure,517,total,290402,2113698,2.1137e+06,300,derived
osm_way_842117006,leisure,517,total,7761,390345,390345,300,derived
osm_way_842117654,leisure,517,total,296817,1717978,1.71798e+06,300,derived
osm_way_842564003,leisure,517,total,1776,1673879,1.67388e+06,300,derived
osm_way_842565000,leisure,517,total,0,1762462,1.76246e+06,300,derived
osm_way_842567819,leisure,517,total,0,1403755,1.40376e+06,300,derived
osm_way_843396128,leisure,517,total,0,520856,520856,300,derived
osm_way_844474524,work,518,nres,206838,2664524,9.35444e-05,300,derived
osm_way_844474524,education,518,total,206838,2664524,2.66452e+06,300,derived
osm_way_844884684,leisure,518,total,211002,2565850,2.56585e+06,300,derived
osm_way_845656746,social,520,total,0,22025,22025,300,derived
osm_way_846148733,leisure,518,total,19754,302466,302466,300,derived
osm_way_846430735,leisure,518,total,0,123404,123404,300,derived
osm_way_846523477,leisure,518,total,55505,1759613,1.75961e+06,300,derived
osm_way_846531087,leisure,518,total,22177,1804156,1.80416e+06,300,derived
osm_way_846604986,leisure,517,total,604824,2321330,2.32133e+06,300,derived
osm_way_847389384,leisure,518,total,3559,1845951,1.84595e+06,300,derived
osm_way_847390846,leisure,518,total,37817,1346544,1.34654e+06,300,derived
osm_way_84834276,work,518,nres,0,1365166,1.07543e-05,300,derived
osm_way_84834276,education,518,total,0,1365166,1.36517e+06,300,derived
osm_way_84982608,leisure,518,total,21058,1731937,1.73194e+06,300,derived
osm_way_850080038,leisure,518,total,0,1335059,1.33506e+06,300,derived
osm_way_850995146,leisure,517,total,0,977925,977925,300,derived
osm_way_851756494,work,519,nres,110450,2606210,5.48879e-05,300,derived
osm_way_851756530,leisure,517,total,0,142817,142817,300,derived
osm_way_851758262,social,517,total,46196,895226,895226,300,derived
osm_way_851767497,leisure,517,total,0,45731,45731,300,derived
osm_way_851767966,work,517,nres,59942,132581,2.20547e-05,300,derived
osm_way_851767966,education,517,total,59942,132581,132581,300,derived
osm_way_851788005,social,517,total,0,185367,185367,300,derived
osm_way_851788949,social,517,total,5512,459018,459018,300,derived
osm_way_851810124,work,518,nres,36258,438992,1.61767e-05,300,derived
osm_way_851810124,education,518,total,36258,438992,438992,300,derived
osm_way_851810125,work,518,nres,14142,536194,9.18465e-06,300,derived
osm_way_851810125,education,518,total,14142,536194,536194,300,derived
osm_way_851814497,leisure,519,total,345974,934375,934375,300,derived
osm_way_851814498,leisure,519,total,476681,1669994,1.66999e+06,300,derived
osm_way_851814501,leisure,519,total,387545,1323551,1.32355e+06,300,derived
osm_way_852044662,work,519,nres,318364,1367111,0.000127813,300,derived
osm_way_852044662,shopping,519,total,318364,1367111,1.36711e+06,300,derived
osm_way_852044762,leisure,519,total,318364,1367111,1.36711e+06,300,derived
osm_way_852330965,leisure,518,total,0,1896417,1.89642e+06,300,derived
osm_way_852656610,social,518,total,73169,2111227,2.11123e+06,300,derived
osm_way_852656611,work,518,nres,53552,2197503,3.6096e-05,300,derived
osm_way_852656611,shopping,518,total,53552,2197503,2.1975e+06,300,derived
osm_way_853277768,social,518,total,41376,515448,515448,300,derived
osm_way_853277769,leisure,518,total,10279,596404,596404,300,derived
osm_way_853277771,leisure,518,total,19050,539534,539534,300,derived
osm_way_853331530,leisure,518,total,41389,998397,998397,300,derived
osm_way_853334264,leisure,518,total,0,1092153,1.09215e+06,300,derived
osm_way_853492002,leisure,518,total,0,1230356,1.23036e+06,300,derived
osm_way_853494694,leisure,518,total,0,896221,896221,300,derived
osm_way_85469913,leisure,517,total,139828,1330421,1.33042e+06,300,derived
osm_way_858949791,leisure,518,total,623,1281730,1.28173e+06,300,derived
osm_way_859409085,leisure,517,total,0,1499002,1.499e+06,300,derived
osm_way_85953813,social,518,total,0,606739,606739,300,derived
osm_way_859820578,work,517,nres,45781,1425876,2.73246e-05,300,derived
osm_way_859820578,shopping,517,total,45781,1425876,1.42588e+06,300,derived
osm_way_860399834,leisure,518,total,0,1569704,1.5697e+06,300,derived
osm_way_860412164,leisure,518,total,214825,861680,861680,300,derived
osm_way_861120423,work,518,nres,17530,564703,1.05977e-05,300,derived
osm_way_861120423,education,518,total,17530,564703,564703,300,derived
osm_way_861126911,leisure,518,total,32089,1060373,1.06037e+06,300,derived
osm_way_861130591,leisure,518,total,88464,2055635,2.05564e+06,300,derived
osm_way_861130990,leisure,518,total,16895,574251,574251,300,derived
osm_way_861131963,leisure,518,total,11831,1484830,1.48483e+06,300,derived
osm_way_861131964,leisure,518,total,141531,2405203,2.4052e+06,300,derived
osm_way_862911959,leisure,518,total,25262,2023736,2.02374e+06,300,derived
osm_way_866606375,work,517,nres,0,184943,1.46325e-06,300,derived
osm_way_866606375,leisure,517,total,0,184943,184943,300,derived
osm_way_866606379,leisure,517,total,0,184943,184943,300,derived
osm_way_866606395,leisure,517,total,0,131422,131422,300,derived
osm_way_866606396,leisure,517,total,0,83918,83918,300,derived
osm_way_866606402,leisure,517,total,0,83918,83918,300,derived
osm_way_866606404,leisure,517,total,0,131422,131422,300,derived
osm_way_866618955,leisure,517,total,0,235768,235768,300,derived
osm_way_866618956,leisure,517,total,0,184943,184943,300,derived
osm_way_866618967,leisure,517,total,0,238131,238131,300,derived
osm_way_866618974,leisure,517,total,0,299645,299645,300,derived
osm_way_866657936,leisure,517,total,0,131422,131422,300,derived
osm_way_866657937,leisure,517,total,0,131422,131422,300,derived
osm_way_868233547,leisure,517,total,437175,2199604,2.1996e+06,300,derived
osm_way_868406902,work,518,nres,20909,1407755,1.84242e-05,300,derived
osm_way_868406902,education,518,total,20909,1407755,1.40776e+06,300,derived
osm_way_869085930,leisure,520,total,183,21430,21430,300,derived
osm_way_86918631,leisure,520,total,0,63044,63044,300,derived
osm_way_870431194,leisure,517,total,0,778753,778753,300,derived
osm_way_870443083,leisure,517,total,0,1381700,1.3817e+06,300,derived
osm_way_873335160,social,517,total,0,1659495,1.6595e+06,300,derived
osm_way_876030083,leisure,518,total,50612,2216627,2.21663e+06,300,derived
osm_way_879300400,social,518,total,10397,1493495,1.4935e+06,300,derived
osm_way_880764878,work,519,nres,9888,1807319,1.26996e-05,300,derived
osm_way_883646920,social,518,total,1655,1225148,1.22515e+06,300,derived
osm_way_883700086,work,518,nres,31375,1369585,2.17948e-05,300,derived
osm_way_883700086,leisure,518,total,31375,1369585,1.36958e+06,300,derived
osm_way_883701454,leisure,518,total,31148,1144144,1.14414e+06,300,derived
osm_way_884318426,social,517,total,0,136387,136387,300,derived
osm_way_887012862,social,517,total,0,1468,1468,300,derived
osm_way_888547414,leisure,518,total,0,2457223,2.45722e+06,300,derived
osm_way_889482299,social,520,total,240,97081,97081,300,derived
osm_way_89085506,work,519,nres,146099,2201891,6.64427e-05,300,derived
osm_way_891005430,leisure,518,total,0,3011,3011,300,derived
osm_way_891005431,leisure,518,total,6545,137820,137820,300,derived
osm_way_891005432,leisure,518,total,6545,137820,137820,300,derived
osm_way_89124826,social,519,total,507822,2028340,2.02834e+06,300,derived
osm_way_89185604,leisure,519,total,655494,2139572,2.13957e+06,300,derived
osm_way_891856246,social,518,total,317,149835,149835,300,derived
osm_way_892149681,leisure,517,total,8923,1059688,1.05969e+06,300,derived
osm_way_892256759,leisure,517,total,124,327335,327335,300,derived
osm_way_892256770,leisure,517,total,79302,279202,279202,300,derived
osm_way_892398829,leisure,517,total,70436,1202645,1.20264e+06,300,derived
osm_way_894906313,leisure,518,total,42358,495189,495189,300,derived
osm_way_894906316,leisure,518,total,42862,465818,465818,300,derived
osm_way_895006982,work,517,nres,659725,1336574,0.000241765,300,derived
osm_way_895006982,shopping,517,total,659725,1336574,1.33657e+06,300,derived
osm_way_895006983,leisure,517,total,739302,1255344,1.25534e+06,300,derived
osm_way_895017965,work,517,nres,11605,513417,8.12888e-06,300,derived
osm_way_895017965,education,517,total,11605,513417,513417,300,derived
osm_way_895284349,work,517,nres,193978,2676854,8.91555e-05,300,derived
osm_way_895284349,education,517,total,193978,2676854,2.67685e+06,300,derived
osm_way_895422177,work,518,nres,0,644129,5.07422e-06,300,derived
osm_way_895603658,leisure,517,total,653503,1484980,1.48498e+06,300,derived
osm_way_895612484,leisure,517,total,5363,943063,943063,300,derived
osm_way_895612492,leisure,517,total,0,960456,960456,300,derived
osm_way_895612495,leisure,517,total,0,960456,960456,300,derived
osm_way_895612498,leisure,517,total,314110,1425717,1.42572e+06,300,derived
osm_way_895767714,leisure,517,total,8923,1059688,1.05969e+06,300,derived
osm_way_895799170,leisure,518,total,1099,1555728,1.55573e+06,300,derived
osm_way_895799171,leisure,518,total,1099,1723082,1.72308e+06,300,derived
osm_way_895937294,leisure,518,total,0,2054788,2.05479e+06,300,derived
osm_way_896204128,leisure,518,total,6545,738273,738273,300,derived
osm_way_896204129,leisure,518,total,6545,738273,738273,300,derived
osm_way_896442238,social,518,total,0,141511,141511,300,derived
osm_way_896442521,social,518,total,0,774088,774088,300,derived
osm_way_896442800,social,518,total,623,1392436,1.39244e+06,300,derived
osm_way_897408759,social,520,total,2813,1613229,1.61323e+06,300,derived
osm_way_897489635,leisure,520,total,0,835317,835317,300,derived
osm_way_898024674,work,518,nres,703024,1798815,0.000260776,300,derived
osm_way_898029397,leisure,518,total,89412,1968368,1.96837e+06,300,derived
osm_way_898029634,work,517,nres,0,1509714,1.19447e-05,300,derived
osm_way_898029634,education,517,total,0,1509714,1.50971e+06,300,derived
osm_way_898489010,work,518,nres,1230,1972508,1.59702e-05,300,derived
osm_way_898489010,shopping,518,total,1230,1972508,1.97251e+06,300,derived
osm_way_898507836,leisure,517,total,124,505410,505410,300,derived
osm_way_899160203,social,518,total,151094,2058093,2.05809e+06,300,derived
osm_way_900824753,work,517,nres,454907,1160306,0.000168595,300,derived
osm_way_900824753,shopping,517,total,454907,1160306,1.16031e+06,300,derived
osm_way_900824755,work,517,nres,501343,1096096,0.00018436,300,derived
osm_way_900824755,shopping,517,total,501343,1096096,1.0961e+06,300,derived
osm_way_901183817,work,520,nres,8111,339312,6.74711e-06,300,derived
osm_way_901183817,education,520,total,8111,339312,339312,300,derived
osm_way_901213452,leisure,517,total,0,1106968,1.10697e+06,300,derived
osm_way_901620768,leisure,520,total,0,1219796,1.2198e+06,300,derived
osm_way_901926814,social,520,total,0,101875,101875,300,derived
osm_way_901926815,social,520,total,0,101875,101875,300,derived
osm_way_901963999,social,520,total,0,101875,101875,300,derived
osm_way_901979884,social,520,total,355,118401,118401,300,derived
osm_way_902201467,leisure,517,total,0,1379039,1.37904e+06,300,derived
osm_way_902201468,leisure,517,total,0,1379039,1.37904e+06,300,derived
osm_way_902367554,leisure,520,total,0,8249,8249,300,derived
osm_way_904636029,leisure,518,total,22444,2228691,2.22869e+06,300,derived
osm_way_904650525,leisure,518,total,17530,584092,584092,300,derived
osm_way_905319538,work,518,nres,8491,101222,3.77585e-06,300,derived
osm_way_905319538,education,518,total,8491,101222,101222,300,derived
osm_way_905319541,work,518,nres,8086,192624,4.35382e-06,300,derived
osm_way_905319541,education,518,total,8086,192624,192624,300,derived
osm_way_905319544,work,518,nres,1962,534140,4.89599e-06,300,derived
osm_way_905319544,shopping,518,total,1962,534140,534140,300,derived
osm_way_905319548,social,518,total,573,702272,702272,300,derived
osm_way_905418916,work,518,nres,203141,1029257,7.93655e-05,300,derived
osm_way_905716238,work,518,nres,0,36335,2.86234e-07,300,derived
osm_way_905716238,leisure,518,total,0,36335,36335,300,derived
osm_way_905716256,leisure,518,total,14066,499726,499726,300,derived
osm_way_905716258,work,518,nres,41171,526222,1.85873e-05,300,derived
osm_way_905716258,shopping,518,total,41171,526222,526222,300,derived
osm_way_905716259,work,518,nres,0,579265,4.56324e-06,300,derived
osm_way_905716259,shopping,518,total,0,579265,579265,300,derived
osm_way_905716260,work,518,nres,43428,487655,1.90752e-05,300,derived
osm_way_905716260,shopping,518,total,43428,487655,487655,300,derived
osm_way_905716264,social,518,total,10908,630535,630535,300,derived
osm_way_905716267,leisure,518,total,405,543561,543561,300,derived
osm_way_906170575,work,518,nres,0,1098722,8.65534e-06,300,derived
osm_way_906209657,social,520,total,10673,1701719,1.70172e+06,300,derived
osm_way_907200499,social,520,total,0,86234,86234,300,derived
osm_way_907751571,social,517,total,13449,1390980,1.39098e+06,300,derived
osm_way_908077100,leisure,518,total,0,1582803,1.5828e+06,300,derived
osm_way_908279295,leisure,518,total,12253,503231,503231,300,derived
osm_way_908279296,leisure,518,total,2022,453984,453984,300,derived
osm_way_908967318,leisure,518,total,0,231884,231884,300,derived
osm_way_909382849,leisure,519,total,316605,610457,610457,300,derived
osm_way_909382851,work,519,nres,48709,400046,2.04994e-05,300,derived
osm_way_909382851,education,519,total,48709,400046,400046,300,derived
osm_way_909478809,leisure,518,total,0,331911,331911,300,derived
osm_way_909871812,social,518,total,105654,2026861,2.02686e+06,300,derived
osm_way_909874484,work,518,nres,16962,1930837,2.11603e-05,300,derived
osm_way_909874484,education,518,total,16962,1930837,1.93084e+06,300,derived
osm_way_909874963,leisure,518,total,0,1744948,1.74495e+06,300,derived
osm_way_909875096,social,518,total,5879,1253759,1.25376e+06,300,derived
osm_way_909875100,work,518,nres,0,1517653,1.19555e-05,300,derived
osm_way_909875100,shopping,518,total,0,1517653,1.51765e+06,300,derived
osm_way_909999366,leisure,520,total,0,426234,426234,300,derived
osm_way_910328938,social,518,total,0,1806588,1.80659e+06,300,derived
osm_way_910328939,work,518,nres,0,2505191,1.9735e-05,300,derived
osm_way_910328939,leisure,518,total,0,2505191,2.50519e+06,300,derived
osm_way_910328967,work,518,nres,0,2031404,1.60027e-05,300,derived
osm_way_910328967,leisure,518,total,0,2031404,2.0314e+06,300,derived
osm_way_910330085,leisure,518,total,21798,2251670,2.25167e+06,300,derived
osm_way_910557870,leisure,518,total,70389,1438891,1.43889e+06,300,derived
osm_way_910939785,leisure,517,total,124,327335,327335,300,derived
osm_way_910939808,social,517,total,314110,1425717,1.42572e+06,300,derived
osm_way_910939809,work,517,nres,314110,1425717,0.000121355,300,derived
osm_way_910939825,leisure,517,total,182673,2174904,2.1749e+06,300,derived
osm_way_910939831,leisure,517,total,113098,1896766,1.89677e+06,300,derived
osm_way_910939846,leisure,517,total,182673,2344054,2.34405e+06,300,derived
osm_way_910948562,leisure,517,total,182673,2174904,2.1749e+06,300,derived
osm_way_911450883,leisure,518,total,27916,2379489,2.37949e+06,300,derived
osm_way_911451399,leisure,518,total,0,2173964,2.17396e+06,300,derived
osm_way_911451534,leisure,518,total,8650,791198,791198,300,derived
osm_way_911503341,social,518,total,0,1783180,1.78318e+06,300,derived
osm_way_911763713,leisure,517,total,193978,2711896,2.7119e+06,300,derived
osm_way_912422487,leisure,517,total,134261,2402665,2.40266e+06,300,derived
osm_way_912616601,leisure,517,total,124,1086566,1.08657e+06,300,derived
osm_way_912616618,leisure,517,total,124,1086566,1.08657e+06,300,derived
osm_way_913168197,work,519,nres,1251358,2175042,0.000486561,300,derived
osm_way_913552914,leisure,520,total,0,90051,90051,300,derived
osm_way_913802715,leisure,518,total,0,875538,875538,300,derived
osm_way_913896412,leisure,517,total,6299,422314,422314,300,derived
osm_way_913915639,leisure,519,total,12014,554750,554750,300,derived
osm_way_913915640,leisure,519,total,330901,2276847,2.27685e+06,300,derived
osm_way_914314671,leisure,518,total,525224,935016,935016,300,derived
osm_way_914404470,work,517,nres,816031,1768882,0.00029996,300,derived
osm_way_914404470,leisure,517,total,816031,1768882,1.76888e+06,300,derived
osm_way_914435985,leisure,517,total,448260,1347409,1.34741e+06,300,derived
osm_way_914530383,leisure,517,total,46006,1524276,1.52428e+06,300,derived
osm_way_914730472,social,520,total,0,127908,127908,300,derived
osm_way_915117365,leisure,517,total,0,278473,278473,300,derived
osm_way_915117366,leisure,517,total,36024,372559,372559,300,derived
osm_way_915117367,leisure,517,total,0,345890,345890,300,derived
osm_way_915117368,leisure,517,total,0,345890,345890,300,derived
osm_way_915321013,work,517,nres,53120,379826,2.16202e-05,300,derived
osm_way_915321014,work,517,nres,53120,379826,2.16202e-05,300,derived
osm_way_915321021,leisure,517,total,52438,186883,186883,300,derived
osm_way_915321028,leisure,517,total,0,1453252,1.45325e+06,300,derived
osm_way_915377011,social,520,total,0,17807,17807,300,derived
osm_way_915562610,leisure,517,total,27677,1160102,1.1601e+06,300,derived
