geography_id,geometry_status,geometry_source_id,geometry_source_sha256,source_feature_ids,identity_basis,previous_geometry_source_id,comparable_count_cells,missing_count_cells
27:520:04181:554590:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554590,Exact administrative codes and normalised name,,49,0
27:520:04181:554591:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554591,Exact administrative codes and normalised name,,49,0
27:520:04181:554592:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554592,Exact administrative codes and normalised name,,49,0
27:520:04181:554593:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554593,Exact administrative codes and normalised name,,49,0
27:520:04181:554594:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554594,Exact administrative codes and normalised name,,49,0
27:520:04181:554595:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554595,Exact administrative codes and normalised name,,49,0
27:520:04181:554596:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554596,Exact administrative codes and normalised name,,49,0
27:520:04181:554597:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554597,Exact administrative codes and normalised name,,49,0
27:520:04181:554598:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554598,Exact administrative codes and normalised name,,49,0
27:520:04181:554599:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554599,Exact administrative codes and normalised name,,49,0
27:520:04181:554600:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554600,Exact administrative codes and normalised name,,49,0
27:520:04181:554601:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554601,Exact administrative codes and normalised name,,49,0
27:520:04181:554602:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554602,Exact administrative codes and normalised name,,49,0
27:520:04181:554603:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554603,Exact administrative codes and normalised name,,49,0
27:520:04181:554604:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554604,Exact administrative codes and normalised name,,49,0
27:520:04181:554605:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554605,Exact administrative codes and normalised name,,49,0
27:520:04181:554606:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554606,Exact administrative codes and normalised name,,49,0
27:520:04181:554607:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554607,Exact administrative codes and normalised name,,49,0
27:520:04181:554608:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554608,Exact administrative codes and normalised name,,49,0
27:520:04181:554609:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554609,Exact administrative codes and normalised name,,49,0
27:520:04181:554610:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554610,Exact administrative codes and normalised name,,49,0
27:520:04181:554611:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554611,Exact administrative codes and normalised name,,49,0
27:520:04181:554612:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554612,Exact administrative codes and normalised name,,49,0
27:520:04181:554613:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554613,Exact administrative codes and normalised name,,49,0
27:520:04181:554614:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554614,Exact administrative codes and normalised name,,49,0
27:520:04181:554615:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554615,Exact administrative codes and normalised name,,49,0
27:520:04181:554616:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554616,Exact administrative codes and normalised name,,49,0
27:520:04181:554617:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554617,Exact administrative codes and normalised name,,49,0
27:520:04181:554618:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554618,Exact administrative codes and normalised name,,49,0
27:520:04181:554619:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554619,Exact administrative codes and normalised name,,49,0
27:520:04181:554620:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554620,Exact administrative codes and normalised name,,49,0
27:520:04181:554621:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554621,Exact administrative codes and normalised name,,49,0
27:520:04181:554622:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554622,Exact administrative codes and normalised name,,49,0
27:520:04181:554623:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554623,Exact administrative codes and normalised name,,49,0
27:520:04181:554624:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554624,Exact administrative codes and normalised name,,49,0
27:520:04181:554625:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554625,Exact administrative codes and normalised name,,49,0
27:520:04181:554626:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554626,Exact administrative codes and normalised name,,49,0
27:520:04181:554627:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554627,Exact administrative codes and normalised name,,49,0
27:520:04181:554628:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554628,Exact administrative codes and normalised name,,49,0
27:520:04181:554629:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554629,Exact administrative codes and normalised name,,49,0
27:520:04181:554630:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554630,Exact administrative codes and normalised name,,49,0
27:520:04181:554631:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554631,Exact administrative codes and normalised name,,49,0
27:520:04181:554632:0000:000000,missing_source_geometry,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554632,Exact administrative codes and normalised name,,0,49
27:520:04181:554633:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554633,Exact administrative codes and normalised name,,49,0
27:520:04181:554634:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554634,Exact administrative codes and normalised name,,49,0
27:520:04181:554635:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554635,Exact administrative codes and normalised name,,49,0
27:520:04181:554636:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554636,Exact administrative codes and normalised name,,49,0
27:520:04181:554637:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554637,Exact administrative codes and normalised name,,49,0
27:520:04181:554638:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554638,Exact administrative codes and normalised name,,49,0
27:520:04181:554639:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554639,Exact administrative codes and normalised name,,49,0
27:520:04181:554640:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554640,Exact administrative codes and normalised name,,49,0
27:520:04181:554641:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554641,Exact administrative codes and normalised name,,49,0
27:520:04181:554642:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554642,Exact administrative codes and normalised name,,49,0
27:520:04181:554643:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554643,Exact administrative codes and normalised name,,49,0
27:520:04181:554644:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554644,Exact administrative codes and normalised name,,49,0
27:520:04181:554645:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554645,Exact administrative codes and normalised name,,49,0
27:520:04181:554646:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554646,Exact administrative codes and normalised name,,49,0
27:520:04181:554647:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554647,Exact administrative codes and normalised name,,49,0
27:520:04181:554648:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554648,Exact administrative codes and normalised name,,49,0
27:520:04181:554649:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554649,Exact administrative codes and normalised name,,49,0
27:520:04181:554650:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554650,Exact administrative codes and normalised name,,49,0
27:520:04181:554651:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554651,Exact administrative codes and normalised name,,49,0
27:520:04181:554652:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554652,Exact administrative codes and normalised name,,49,0
27:520:04181:554653:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554653,Exact administrative codes and normalised name,,49,0
27:520:04181:554654:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554654,Exact administrative codes and normalised name,,49,0
27:520:04181:554655:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554655,Exact administrative codes and normalised name,,49,0
27:520:04181:554656:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554656,Exact administrative codes and normalised name,,49,0
27:520:04181:554657:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554657,Exact administrative codes and normalised name,,49,0
27:520:04181:554658:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554658,Exact administrative codes and normalised name,,49,0
27:520:04181:554659:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554659,Exact administrative codes and normalised name,,49,0
27:520:04181:554660:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554660,Exact administrative codes and normalised name,,49,0
27:520:04181:554661:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554661,Exact administrative codes and normalised name,,49,0
27:520:04181:554662:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554662,Exact administrative codes and normalised name,,49,0
27:520:04181:554663:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554663,Exact administrative codes and normalised name,,49,0
27:520:04181:554664:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554664,Exact administrative codes and normalised name,,49,0
27:520:04181:554665:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554665,Exact administrative codes and normalised name,,49,0
27:520:04181:554666:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554666,Exact administrative codes and normalised name,,49,0
27:520:04181:554667:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554667,Exact administrative codes and normalised name,,49,0
27:520:04181:554668:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554668,Exact administrative codes and normalised name,,49,0
27:520:04181:554669:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554669,Exact administrative codes and normalised name,,49,0
27:520:04181:554670:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554670,Exact administrative codes and normalised name,,49,0
27:520:04181:554671:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554671,Exact administrative codes and normalised name,,49,0
27:520:04181:554672:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554672,Exact administrative codes and normalised name,,49,0
27:520:04181:554673:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554673,Exact administrative codes and normalised name,,49,0
27:520:04181:554674:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554674,Exact administrative codes and normalised name,,49,0
27:520:04181:554675:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554675,Exact administrative codes and normalised name,,49,0
27:520:04181:554676:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554676,Exact administrative codes and normalised name,,49,0
27:520:04181:554677:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554677,Exact administrative codes and normalised name,,49,0
27:520:04181:554678:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554678,Exact administrative codes and normalised name,,49,0
27:520:04181:554679:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554679,Exact administrative codes and normalised name,,49,0
27:520:04181:554680:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554680,Exact administrative codes and normalised name,,49,0
27:520:04181:554681:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554681,Exact administrative codes and normalised name,,49,0
27:520:04181:554682:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554682,Exact administrative codes and normalised name,,49,0
27:520:04181:554683:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554683,Exact administrative codes and normalised name,,49,0
27:520:04181:554684:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554684,Exact administrative codes and normalised name,,49,0
27:520:04181:554685:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554685,Exact administrative codes and normalised name,,49,0
27:520:04181:554686:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554686,Exact administrative codes and normalised name,,49,0
27:520:04181:554687:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554687,Exact administrative codes and normalised name,,49,0
27:520:04181:554688:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554688,Exact administrative codes and normalised name,,49,0
27:520:04181:554689:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554689,Exact administrative codes and normalised name,,49,0
27:520:04181:554690:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554690,Exact administrative codes and normalised name,,49,0
27:520:04181:554691:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554691,Exact administrative codes and normalised name,,49,0
27:520:04181:554692:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554692,Exact administrative codes and normalised name,,49,0
27:520:04181:554693:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554693,Exact administrative codes and normalised name,,49,0
27:520:04181:554694:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554694,Exact administrative codes and normalised name,,49,0
27:520:04181:554695:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554695,Exact administrative codes and normalised name,,49,0
27:520:04181:554696:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554696,Exact administrative codes and normalised name,,49,0
27:520:04181:554697:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554697,Exact administrative codes and normalised name,,49,0
27:520:04181:554698:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554698,Exact administrative codes and normalised name,,49,0
27:520:04181:554699:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554699,Exact administrative codes and normalised name,,49,0
27:520:04181:554700:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554700,Exact administrative codes and normalised name,,49,0
27:520:04181:554701:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554701,Exact administrative codes and normalised name,,49,0
27:520:04181:554702:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554702,Exact administrative codes and normalised name,,49,0
27:520:04181:554703:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554703,Exact administrative codes and normalised name,,49,0
27:520:04181:554704:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554704,Exact administrative codes and normalised name,,49,0
27:520:04181:554705:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554705,Exact administrative codes and normalised name,,49,0
27:520:04181:554706:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554706,Exact administrative codes and normalised name,,49,0
27:520:04181:554707:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554707,Exact administrative codes and normalised name,,49,0
27:520:04181:554708:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554708,Exact administrative codes and normalised name,,49,0
27:520:04181:554709:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554709,Exact administrative codes and normalised name,,49,0
27:520:04181:554710:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554710,Exact administrative codes and normalised name,,49,0
27:520:04181:554711:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554711,Exact administrative codes and normalised name,,49,0
27:520:04181:554712:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554712,Exact administrative codes and normalised name,,49,0
27:520:04181:554713:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554713,Exact administrative codes and normalised name,,49,0
27:520:04181:554714:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554714,Exact administrative codes and normalised name,,49,0
27:520:04181:554715:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554715,Exact administrative codes and normalised name,,49,0
27:520:04181:554716:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554716,Exact administrative codes and normalised name,,49,0
27:520:04181:554717:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554717,Exact administrative codes and normalised name,,49,0
27:520:04181:554718:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554718,Exact administrative codes and normalised name,,49,0
27:520:04181:554719:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554719,Exact administrative codes and normalised name,,49,0
27:520:04181:554720:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554720,Exact administrative codes and normalised name,,49,0
27:520:04181:554721:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554721,Exact administrative codes and normalised name,,49,0
27:520:04181:554722:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554722,Exact administrative codes and normalised name,,49,0
27:520:04181:554723:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554723,Exact administrative codes and normalised name,,49,0
27:520:04181:554724:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554724,Exact administrative codes and normalised name,,49,0
27:520:04181:554725:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554725,Exact administrative codes and normalised name,,49,0
27:520:04181:554726:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554726,Exact administrative codes and normalised name,,49,0
27:520:04181:554727:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554727,Exact administrative codes and normalised name,,49,0
27:520:04181:554728:0000:000000,source_polygon,iitb_census_raigad,aa284af0b5f01ea9a17b369dd720554780ecff20eb1ad555c1d2b13a56aa3b3a,554728,Exact administrative codes and normalised name,,49,0
